sample_idx,glass_id,cooling_type,cooling_chunks,fatigue_cycles,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,mean_coord,energy_per_atom
56,6,fast,40,100,0,2,0.2500,1,1.13631,0.15978,15.05,-6.2760
57,6,fast,40,150,0,3,0.3750,1,1.14283,0.16643,15.29,-6.3769
58,6,fast,40,200,0,4,0.5000,1,1.13479,0.15837,14.97,-6.2424
59,6,fast,40,250,0,5,0.6250,1,1.13571,0.15957,14.99,-6.2643
60,6,fast,40,300,0,6,0.7500,1,1.13700,0.16119,15.04,-6.2706
61,6,fast,40,350,0,7,0.8750,1,1.13191,0.15581,14.86,-6.2503
62,6,fast,40,400,0,8,1.0000,1,1.13584,0.15979,15.01,-6.3149
63,7,fast,40,0,0,0,0.0000,1,1.12208,0.14683,14.46,-5.9691
64,7,fast,40,50,0,1,0.1250,1,1.12224,0.14527,14.52,-5.3397
65,7,fast,40,100,0,2,0.2500,1,1.12397,0.14662,14.58,-5.4408
66,7,fast,40,150,0,3,0.3750,1,1.12085,0.14459,14.45,-5.3972
67,7,fast,40,200,0,4,0.5000,1,1.12575,0.14892,14.63,-5.4741
68,7,fast,40,250,0,5,0.6250,1,1.12359,0.14677,14.56,-5.4911
69,7,fast,40,300,0,6,0.7500,1,1.12267,0.14693,14.50,-5.3949
70,7,fast,40,350,0,7,0.8750,1,1.13668,0.16112,15.02,-6.1176
71,7,fast,40,400,0,8,1.0000,1,1.13496,0.16118,14.92,-6.2197
72,8,fast,40,0,0,0,0.0000,1,1.12010,0.14275,14.41,-6.0357
73,8,fast,40,50,0,1,0.1250,1,1.13578,0.15965,15.02,-6.1032
74,8,fast,40,100,0,2,0.2500,1,1.13573,0.16024,14.99,-6.0537
75,8,fast,40,150,0,3,0.3750,1,1.13580,0.16017,14.99,-6.0898
76,8,fast,40,200,0,4,0.5000,1,1.13510,0.15922,14.98,-6.1047
77,8,fast,40,250,0,5,0.6250,1,1.13659,0.16108,15.02,-6.0722
78,8,fast,40,300,0,6,0.7500,1,1.13545,0.15939,15.00,-6.0806
79,8,fast,40,350,0,7,0.8750,1,1.13388,0.15840,14.91,-6.1307
80,8,fast,40,400,0,8,1.0000,1,1.13663,0.16082,15.03,-6.1195
81,9,fast,40,0,0,0,0.0000,1,1.12377,0.14439,14.61,-6.5038
82,9,fast,40,50,0,1,0.1250,1,1.12609,0.14492,14.75,-6.1595
83,9,fast,40,100,0,2,0.2500,1,1.12759,0.14759,14.79,-6.2098
84,9,fast,40,150,0,3,0.3750,1,1.12498,0.14401,14.70,-6.1934
85,9,fast,40,200,0,4,0.5000,1,1.12478,0.14487,14.66,-6.2218
86,9,fast,40,250,0,5,0.6250,1,1.12399,0.14319,14.66,-6.1829
87,9,fast,40,300,0,6,0.7500,1,1.12720,0.14731,14.77,-6.1966
88,9,fast,40,350,0,7,0.8750,1,1.12659,0.14694,14.73,-6.1350
89,9,fast,40,400,0,8,1.0000,1,1.12425,0.14292,14.68,-6.2017
90,10,fast,40,0,0,0,0.0000,1,1.12648,0.15017,14.63,-5.9217
91,10,fast,40,50,0,1,0.1250,1,1.12111,0.14258,14.49,-5.4199
92,10,fast,40,100,0,2,0.2500,1,1.12018,0.14040,14.49,-5.5951
93,10,fast,40,150,0,3,0.3750,1,1.12588,0.14533,14.73,-6.2076
94,10,fast,40,200,0,4,0.5000,1,1.12313,0.14184,14.63,-6.3145
95,10,fast,40,250,0,5,0.6250,1,1.12378,0.14319,14.64,-6.2360
96,10,fast,40,300,0,6,0.7500,1,1.12251,0.14124,14.60,-6.3268
97,10,fast,40,350,0,7,0.8750,1,1.12120,0.13928,14.57,-6.2346
98,10,fast,40,400,0,8,1.0000,1,1.12439,0.14320,14.68,-6.2029
99,11,fast,40,0,0,0,0.0000,1,1.12257,0.14553,14.50,-6.0006
100,11,fast,40,50,0,1,0.1250,1,1.12027,0.14258,14.45,-5.3527
101,11,fast,40,100,0,2,0.2500,1,1.12392,0.14717,14.55,-5.3638
102,11,fast,40,150,0,3,0.3750,1,1.11418,0.13137,14.34,-5.7707
103,11,fast,40,200,0,4,0.5000,1,1.11454,0.13230,14.34,-5.7436
104,11,fast,40,250,0,5,0.6250,1,1.11767,0.13652,14.44,-5.7230
105,11,fast,40,300,0,6,0.7500,1,1.11336,0.13012,14.31,-5.8162
106,11,fast,40,350,0,7,0.8750,1,1.11377,0.13121,14.32,-5.7866
107,11,fast,40,400,0,8,1.0000,1,1.11515,0.13309,14.36,-5.7565
108,12,fast,40,0,0,0,0.0000,1,1.12928,0.14945,14.85,-6.7497
109,12,fast,40,50,0,1,0.1250,1,1.13082,0.15209,14.89,-6.1256
110,12,fast,40,100,0,2,0.2500,1,1.11956,0.13751,14.52,-6.2185
111,12,fast,40,150,0,3,0.3750,1,1.12264,0.14137,14.62,-6.1800
112,12,fast,40,200,0,4,0.5000,1,1.12701,0.14691,14.77,-6.1216
113,12,fast,40,250,0,5,0.6250,1,1.12992,0.15026,14.87,-6.2017
114,12,fast,40,300,0,6,0.7500,1,1.12938,0.14989,14.84,-6.2016
115,12,fast,40,350,0,7,0.8750,1,1.12715,0.14725,14.76,-6.2204
116,12,fast,40,400,0,8,1.0000,1,1.12907,0.14888,14.85,-6.2854
117,13,fast,40,0,0,0,0.0000,1,1.12286,0.14611,14.51,-5.9784
118,13,fast,40,50,0,1,0.1250,1,1.13309,0.15650,14.91,-5.7733
119,13,fast,40,100,0,2,0.2500,1,1.13459,0.15729,14.96,-6.0937
120,13,fast,40,150,0,3,0.3750,1,1.13337,0.15633,14.92,-5.8823
121,13,fast,40,200,0,4,0.5000,1,1.13241,0.15557,14.88,-5.9870
122,13,fast,40,250,0,5,0.6250,1,1.13706,0.16007,15.05,-5.8704
123,13,fast,40,300,0,6,0.7500,1,1.13781,0.16102,15.08,-5.9225
124,13,fast,40,350,0,7,0.8750,1,1.13399,0.15666,14.94,-5.9401
125,13,fast,40,400,0,8,1.0000,1,1.13536,0.15884,14.98,-5.9237
126,14,fast,40,0,0,0,0.0000,1,1.12435,0.14779,14.56,-5.9624
127,14,fast,40,50,0,1,0.1250,1,1.12102,0.13981,14.54,-6.2661
128,14,fast,40,100,0,2,0.2500,1,1.12479,0.14397,14.69,-6.2503
129,14,fast,40,150,0,3,0.3750,1,1.12058,0.13920,14.53,-6.1852
130,14,fast,40,200,0,4,0.5000,1,1.12191,0.14097,14.57,-6.2095
131,14,fast,40,250,0,5,0.6250,1,1.12400,0.14332,14.65,-6.2312
132,14,fast,40,300,0,6,0.7500,1,1.12060,0.13853,14.55,-6.2626
133,14,fast,40,350,0,7,0.8750,1,1.12227,0.14143,14.59,-6.1888
134,14,fast,40,400,0,8,1.0000,1,1.12138,0.13982,14.56,-6.2113
135,15,fast,40,0,0,0,0.0000,1,1.11901,0.14027,14.41,-6.0110
136,15,fast,40,50,0,1,0.1250,1,1.11769,0.13705,14.43,-5.6428
137,15,fast,40,100,0,2,0.2500,1,1.13538,0.15960,14.98,-6.2653
138,15,fast,40,150,0,3,0.3750,1,1.13456,0.15803,14.98,-6.1946
139,15,fast,40,200,0,4,0.5000,1,1.13655,0.16100,15.03,-6.2339
140,15,fast,40,250,0,5,0.6250,1,1.13883,0.16288,15.12,-6.3023
141,15,fast,40,300,0,6,0.7500,1,1.13339,0.15707,14.91,-6.2871
142,15,fast,40,350,0,7,0.8750,1,1.13383,0.15709,14.94,-6.3388
143,15,fast,40,400,0,8,1.0000,1,1.13252,0.15655,14.87,-6.3173
144,16,fast,40,0,0,0,0.0000,1,1.12415,0.14710,14.55,-5.9530
145,16,fast,40,50,0,1,0.1250,1,1.13387,0.15722,14.91,-6.5064
146,16,fast,40,100,0,2,0.2500,1,1.13563,0.15898,14.99,-6.3114
147,16,fast,40,150,0,3,0.3750,1,1.13374,0.15735,14.91,-6.4100
148,16,fast,40,200,0,4,0.5000,1,1.13419,0.15750,14.94,-6.3666
149,16,fast,40,250,0,5,0.6250,1,1.13237,0.15623,14.84,-6.5112
150,16,fast,40,300,0,6,0.7500,1,1.13279,0.15612,14.88,-6.4829
151,16,fast,40,350,0,7,0.8750,1,1.13622,0.15993,14.99,-6.4233
152,16,fast,40,400,0,8,1.0000,1,1.13535,0.15957,14.95,-6.3860
153,17,fast,40,0,0,0,0.0000,1,1.12082,0.14340,14.45,-6.0478
154,17,fast,40,50,0,1,0.1250,1,1.12358,0.14747,14.53,-5.3957
155,17,fast,40,100,0,2,0.2500,1,1.12524,0.14906,14.59,-5.4986
156,17,fast,40,150,0,3,0.3750,1,1.12509,0.14929,14.59,-5.4239
157,17,fast,40,200,0,4,0.5000,1,1.12427,0.14792,14.55,-5.4365
158,17,fast,40,250,0,5,0.6250,1,1.12277,0.14637,14.51,-5.4587
159,17,fast,40,300,0,6,0.7500,1,1.12702,0.15153,14.67,-5.3615
160,17,fast,40,350,0,7,0.8750,1,1.12473,0.14942,14.57,-5.4919
161,17,fast,40,400,0,8,1.0000,1,1.12386,0.14789,14.55,-5.3760
162,18,fast,40,0,0,0,0.0000,1,1.12030,0.14005,14.48,-6.0790
163,18,fast,40,50,0,1,0.1250,1,1.14210,0.16749,15.20,-6.2655
164,18,fast,40,100,0,2,0.2500,1,1.14187,0.16734,15.20,-6.3043
165,18,fast,40,150,0,3,0.3750,1,1.14399,0.16911,15.28,-6.3440
166,18,fast,40,200,0,4,0.5000,1,1.13557,0.15947,15.01,-6.2109
167,18,fast,40,250,0,5,0.6250,1,1.14341,0.16936,15.23,-6.3881
168,18,fast,40,300,0,6,0.7500,1,1.13192,0.15632,14.84,-6.3081
169,18,fast,40,350,0,7,0.8750,1,1.14085,0.16521,15.20,-6.3101
170,18,fast,40,400,0,8,1.0000,1,1.13259,0.15586,14.88,-6.3068
171,19,fast,40,0,0,0,0.0000,1,1.12348,0.14735,14.52,-5.9693
172,19,fast,40,50,0,1,0.1250,1,1.12756,0.14801,14.78,-6.0924
173,19,fast,40,100,0,2,0.2500,1,1.13687,0.15955,15.06,-6.2031
174,19,fast,40,150,0,3,0.3750,1,1.13732,0.16199,15.02,-6.2052
175,19,fast,40,200,0,4,0.5000,1,1.14004,0.16373,15.16,-6.2582
176,19,fast,40,250,0,5,0.6250,1,1.13994,0.16348,15.16,-6.1898
177,19,fast,40,300,0,6,0.7500,1,1.13851,0.16293,15.07,-6.1571
178,19,fast,40,350,0,7,0.8750,1,1.13860,0.16221,15.09,-6.2206
179,19,fast,40,400,0,8,1.0000,1,1.13761,0.16146,15.05,-6.1943
180,20,fast,40,0,0,0,0.0000,1,1.11468,0.12910,14.37,-6.5911
181,20,fast,40,50,0,1,0.1250,1,1.11765,0.13502,14.45,-6.1666
182,20,fast,40,100,0,2,0.2500,1,1.11168,0.12624,14.27,-6.0760
183,20,fast,40,150,0,3,0.3750,1,1.12655,0.14606,14.77,-6.0835
184,20,fast,40,200,0,4,0.5000,1,1.12970,0.15000,14.88,-6.1825
185,20,fast,40,250,0,5,0.6250,1,1.13024,0.15082,14.89,-6.2185
186,20,fast,40,300,0,6,0.7500,1,1.12870,0.14942,14.83,-6.1077
187,20,fast,40,350,0,7,0.8750,1,1.13097,0.15103,14.92,-6.1826
188,20,fast,40,400,0,8,1.0000,1,1.12857,0.14883,14.82,-6.1026
189,21,fast,40,0,0,0,0.0000,1,1.12634,0.14871,14.66,-6.0573
190,21,fast,40,50,0,1,0.1250,1,1.12171,0.14431,14.48,-5.4038
191,21,fast,40,100,0,2,0.2500,1,1.12164,0.14381,14.50,-5.5141
192,21,fast,40,150,0,3,0.3750,1,1.12214,0.14513,14.52,-5.4468
193,21,fast,40,200,0,4,0.5000,1,1.13348,0.15697,14.91,-6.0450
194,21,fast,40,250,0,5,0.6250,1,1.13505,0.15885,14.98,-6.0137
195,21,fast,40,300,0,6,0.7500,1,1.13543,0.15871,15.01,-6.1207
196,21,fast,40,350,0,7,0.8750,1,1.13031,0.15225,14.85,-6.1067
197,21,fast,40,400,0,8,1.0000,1,1.13389,0.15728,14.94,-6.1184
198,22,fast,40,0,0,0,0.0000,1,1.11843,0.13912,14.40,-6.0925
199,22,fast,40,50,0,1,0.1250,1,1.12196,0.14473,14.51,-5.3785
200,22,fast,40,100,0,2,0.2500,1,1.12266,0.14531,14.54,-5.4358
201,22,fast,40,150,0,3,0.3750,1,1.12045,0.14255,14.46,-5.5225
202,22,fast,40,200,0,4,0.5000,1,1.12714,0.14751,14.74,-6.0870
203,22,fast,40,250,0,5,0.6250,1,1.12834,0.14936,14.77,-6.1153
204,22,fast,40,300,0,6,0.7500,1,1.12997,0.15066,14.84,-6.0545
205,22,fast,40,350,0,7,0.8750,1,1.13228,0.15299,14.93,-6.1060
206,22,fast,40,400,0,8,1.0000,1,1.13051,0.15213,14.84,-6.1443
207,23,fast,40,0,0,0,0.0000,1,1.12679,0.14998,14.66,-5.9882
208,23,fast,40,50,0,1,0.1250,1,1.13013,0.15025,14.89,-6.2375
209,23,fast,40,100,0,2,0.2500,1,1.12437,0.14448,14.67,-6.0914
210,23,fast,40,150,0,3,0.3750,1,1.13198,0.15325,14.95,-6.1229
211,23,fast,40,200,0,4,0.5000,1,1.12596,0.14522,14.73,-6.2257
212,23,fast,40,250,0,5,0.6250,1,1.12834,0.14815,14.82,-6.1779
213,23,fast,40,300,0,6,0.7500,1,1.12777,0.14673,14.81,-6.2043
214,23,fast,40,350,0,7,0.8750,1,1.12423,0.14470,14.63,-6.1985
215,23,fast,40,400,0,8,1.0000,1,1.12495,0.14379,14.70,-6.2018
216,24,fast,40,0,0,0,0.0000,1,1.12394,0.14646,14.58,-6.0123
217,24,fast,40,50,0,1,0.1250,1,1.12886,0.14989,14.83,-6.1330
218,24,fast,40,100,0,2,0.2500,1,1.12822,0.14971,14.81,-6.1936
219,24,fast,40,150,0,3,0.3750,1,1.12958,0.14991,14.88,-6.1499
220,24,fast,40,200,0,4,0.5000,1,1.12278,0.14224,14.59,-6.2143
221,24,fast,40,250,0,5,0.6250,1,1.12533,0.14541,14.70,-6.2082
222,24,fast,40,300,0,6,0.7500,1,1.12646,0.14506,14.77,-6.1902
223,24,fast,40,350,0,7,0.8750,1,1.13025,0.15017,14.89,-6.1786
224,24,fast,40,400,0,8,1.0000,1,1.12749,0.14747,14.79,-6.1273
225,25,fast,40,0,0,0,0.0000,1,1.10353,0.11251,14.04,-6.6019
226,25,fast,40,50,0,1,0.1250,1,1.11606,0.13302,14.41,-6.0765
227,25,fast,40,100,0,2,0.2500,1,1.11507,0.13210,14.36,-6.0721
228,25,fast,40,150,0,3,0.3750,1,1.11784,0.13457,14.47,-6.1863
229,25,fast,40,200,0,4,0.5000,1,1.11619,0.13165,14.45,-6.0940
230,25,fast,40,250,0,5,0.6250,1,1.12539,0.14565,14.70,-6.0929
231,25,fast,40,300,0,6,0.7500,1,1.12511,0.14530,14.69,-6.0536
232,25,fast,40,350,0,7,0.8750,1,1.12669,0.14716,14.77,-6.1408
233,25,fast,40,400,0,8,1.0000,1,1.12892,0.14961,14.83,-6.1144
234,26,fast,40,0,0,0,0.0000,1,1.11981,0.14198,14.42,-6.0329
235,26,fast,40,50,0,1,0.1250,1,1.12379,0.14616,14.59,-5.6574
236,26,fast,40,100,0,2,0.2500,1,1.12591,0.14526,14.73,-6.2062
237,26,fast,40,150,0,3,0.3750,1,1.12923,0.14915,14.85,-6.2252
238,26,fast,40,200,0,4,0.5000,1,1.12540,0.14512,14.70,-6.1758
239,26,fast,40,250,0,5,0.6250,1,1.12545,0.14514,14.70,-6.2544
240,26,fast,40,300,0,6,0.7500,1,1.12721,0.14660,14.78,-6.2114
241,26,fast,40,350,0,7,0.8750,1,1.12663,0.14610,14.76,-6.2415
242,26,fast,40,400,0,8,1.0000,1,1.12562,0.14520,14.71,-6.2069
243,27,fast,40,0,0,0,0.0000,1,1.12613,0.14807,14.68,-6.1622
244,27,fast,40,50,0,1,0.1250,1,1.12939,0.15086,14.80,-6.1175
245,27,fast,40,100,0,2,0.2500,1,1.13032,0.15227,14.83,-6.0565
246,27,fast,40,150,0,3,0.3750,1,1.13043,0.15187,14.84,-6.1283
247,27,fast,40,200,0,4,0.5000,1,1.13405,0.15591,14.96,-6.1515
248,27,fast,40,250,0,5,0.6250,1,1.13168,0.15313,14.88,-6.1527
249,27,fast,40,300,0,6,0.7500,1,1.13584,0.15665,15.07,-6.1221
250,27,fast,40,350,0,7,0.8750,1,1.12734,0.14695,14.77,-6.1319
251,27,fast,40,400,0,8,1.0000,1,1.12591,0.14596,14.70,-6.1561
252,28,fast,40,0,0,0,0.0000,1,1.11483,0.13344,14.30,-6.2027
253,28,fast,40,50,0,1,0.1250,1,1.13140,0.15265,14.93,-6.1403
254,28,fast,40,100,0,2,0.2500,1,1.13213,0.15340,14.95,-6.1014
255,28,fast,40,150,0,3,0.3750,1,1.13075,0.15042,14.92,-6.2471
256,28,fast,40,200,0,4,0.5000,1,1.12555,0.14511,14.72,-6.1137
257,28,fast,40,250,0,5,0.6250,1,1.12753,0.14887,14.77,-6.1899
258,28,fast,40,300,0,6,0.7500,1,1.11833,0.13635,14.48,-6.0810
259,28,fast,40,350,0,7,0.8750,1,1.13175,0.15413,14.92,-6.1129
260,28,fast,40,400,0,8,1.0000,1,1.11583,0.13281,14.38,-6.1761
261,29,fast,40,0,0,0,0.0000,1,1.12801,0.15093,14.70,-5.9251
262,29,fast,40,50,0,1,0.1250,1,1.12774,0.14510,14.85,-5.8846
263,29,fast,40,100,0,2,0.2500,1,1.12199,0.13880,14.63,-5.9900
264,29,fast,40,150,0,3,0.3750,1,1.12527,0.14279,14.77,-5.8557
265,29,fast,40,200,0,4,0.5000,1,1.12152,0.13787,14.62,-5.8730
266,29,fast,40,250,0,5,0.6250,1,1.12235,0.13869,14.66,-5.9781
267,29,fast,40,300,0,6,0.7500,1,1.12442,0.14139,14.73,-5.9898
268,29,fast,40,350,0,7,0.8750,1,1.12454,0.14219,14.71,-5.9890
269,29,fast,40,400,0,8,1.0000,1,1.12657,0.14421,14.80,-5.8096
270,30,fast,40,0,0,0,0.0000,1,1.11646,0.13269,14.42,-6.7162
271,30,fast,40,50,0,1,0.1250,1,1.12136,0.14022,14.58,-6.1256
272,30,fast,40,100,0,2,0.2500,1,1.12677,0.14714,14.75,-6.0664
273,30,fast,40,150,0,3,0.3750,1,1.13129,0.15240,14.91,-6.1369
274,30,fast,40,200,0,4,0.5000,1,1.12475,0.14419,14.69,-6.1135
275,30,fast,40,250,0,5,0.6250,1,1.12383,0.14387,14.63,-6.2293
276,30,fast,40,300,0,6,0.7500,1,1.12530,0.14491,14.70,-6.1182
277,30,fast,40,350,0,7,0.8750,1,1.12732,0.14719,14.78,-6.1879
278,30,fast,40,400,0,8,1.0000,1,1.12357,0.14274,14.64,-6.1873
279,31,fast,40,0,0,0,0.0000,1,1.12948,0.15345,14.73,-6.0493
280,31,fast,40,50,0,1,0.1250,1,1.13181,0.15564,14.85,-6.2258
281,31,fast,40,100,0,2,0.2500,1,1.13429,0.15783,14.93,-6.3882
282,31,fast,40,150,0,3,0.3750,1,1.13490,0.15850,14.95,-6.3561
283,31,fast,40,200,0,4,0.5000,1,1.13543,0.15910,14.97,-6.3146
284,31,fast,40,250,0,5,0.6250,1,1.13467,0.15861,14.93,-6.4497
285,31,fast,40,300,0,6,0.7500,1,1.13228,0.15553,14.86,-6.4425
286,31,fast,40,350,0,7,0.8750,1,1.13268,0.15636,14.87,-6.3435
287,31,fast,40,400,0,8,1.0000,1,1.13487,0.15850,14.95,-6.3462
288,32,fast,40,0,0,0,0.0000,1,1.12647,0.14949,14.66,-5.9604
289,32,fast,40,50,0,1,0.1250,1,1.13287,0.15633,14.88,-6.4677
290,32,fast,40,100,0,2,0.2500,1,1.13332,0.15680,14.90,-6.4100
291,32,fast,40,150,0,3,0.3750,1,1.13457,0.15781,14.95,-6.3556
292,32,fast,40,200,0,4,0.5000,1,1.13410,0.15773,14.92,-6.4772
293,32,fast,40,250,0,5,0.6250,1,1.13292,0.15669,14.87,-6.4002
294,32,fast,40,300,0,6,0.7500,1,1.13197,0.15552,14.84,-6.3814
295,32,fast,40,350,0,7,0.8750,1,1.13541,0.15903,14.97,-6.4390
296,32,fast,40,400,0,8,1.0000,1,1.13417,0.15790,14.92,-6.4300
297,33,fast,40,0,0,0,0.0000,1,1.12624,0.14865,14.66,-6.0591
298,33,fast,40,50,0,1,0.1250,1,1.13619,0.16302,14.98,-6.0924
299,33,fast,40,100,0,2,0.2500,1,1.13419,0.15966,14.92,-6.2151
300,33,fast,40,150,0,3,0.3750,1,1.13611,0.16240,14.98,-6.2029
301,33,fast,40,200,0,4,0.5000,1,1.13892,0.16471,15.06,-6.2338
302,33,fast,40,250,0,5,0.6250,1,1.13737,0.16295,15.01,-6.3102
303,33,fast,40,300,0,6,0.7500,1,1.14054,0.16514,15.12,-6.4167
304,33,fast,40,350,0,7,0.8750,1,1.14030,0.16496,15.12,-6.3539
305,33,fast,40,400,0,8,1.0000,1,1.13682,0.16263,14.95,-6.3473
306,34,fast,40,0,0,0,0.0000,1,1.12853,0.14848,14.83,-6.7353
307,34,fast,40,50,0,1,0.1250,1,1.12621,0.14592,14.73,-6.2792
308,34,fast,40,100,0,2,0.2500,1,1.12476,0.14341,14.70,-6.1572
309,34,fast,40,150,0,3,0.3750,1,1.12403,0.14281,14.67,-6.2245
310,34,fast,40,200,0,4,0.5000,1,1.12472,0.14406,14.68,-6.2479
311,34,fast,40,250,0,5,0.6250,1,1.12399,0.14360,14.65,-6.2671
312,34,fast,40,300,0,6,0.7500,1,1.12489,0.14457,14.68,-6.2147
313,34,fast,40,350,0,7,0.8750,1,1.12218,0.14148,14.59,-6.1875
314,34,fast,40,400,0,8,1.0000,1,1.12598,0.14572,14.72,-6.3150
315,35,fast,40,0,0,0,0.0000,1,1.12106,0.14341,14.45,-6.0075
316,35,fast,40,50,0,1,0.1250,1,1.14143,0.16709,15.18,-6.2525
317,35,fast,40,100,0,2,0.2500,1,1.14094,0.16567,15.18,-6.2739
318,35,fast,40,150,0,3,0.3750,1,1.14030,0.16616,15.14,-6.1888
319,35,fast,40,200,0,4,0.5000,1,1.13760,0.16426,15.01,-6.3082
320,35,fast,40,250,0,5,0.6250,1,1.14242,0.16862,15.22,-6.2548
321,35,fast,40,300,0,6,0.7500,1,1.14135,0.16734,15.16,-6.2488
322,35,fast,40,350,0,7,0.8750,1,1.14333,0.16952,15.23,-6.2873
323,35,fast,40,400,0,8,1.0000,1,1.14060,0.16635,15.15,-6.2904
324,36,fast,40,0,0,0,0.0000,1,1.10232,0.10879,14.02,-6.6337
325,36,fast,40,50,0,1,0.1250,1,1.12952,0.14985,14.85,-6.2009
326,36,fast,40,100,0,2,0.2500,1,1.13357,0.15452,15.01,-6.1179
327,36,fast,40,150,0,3,0.3750,1,1.12597,0.14678,14.72,-6.0234
328,36,fast,40,200,0,4,0.5000,1,1.12845,0.14927,14.81,-6.1059
