sample_idx,glass_id,cooling_type,cooling_chunks,fatigue_cycles,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,mean_coord,energy_per_atom
130,43,fast,40,200,0,1,0.5000,1,1.12957,0.14967,14.86,-6.1024
131,43,fast,40,400,0,2,1.0000,1,1.12965,0.15005,14.85,-6.0736
132,44,fast,40,0,0,0,0.0000,1,1.12725,0.14671,14.80,-6.6993
133,44,fast,40,200,0,1,0.5000,1,1.12606,0.14617,14.73,-6.0334
134,44,fast,40,400,0,2,1.0000,1,1.13047,0.15122,14.90,-6.1130
135,45,fast,40,0,0,0,0.0000,1,1.12334,0.14594,14.55,-5.9710
136,45,fast,40,200,0,1,0.5000,1,1.13007,0.15168,14.84,-6.2801
137,45,fast,40,400,0,2,1.0000,1,1.13338,0.15618,14.93,-6.1859
138,46,fast,40,0,0,0,0.0000,1,1.12402,0.14623,14.57,-6.1098
139,46,fast,40,200,0,1,0.5000,1,1.13091,0.15146,14.91,-6.1009
140,46,fast,40,400,0,2,1.0000,1,1.13373,0.15463,15.02,-5.9979
141,47,fast,40,0,0,0,0.0000,1,1.11197,0.12787,14.25,-6.4133
142,47,fast,40,200,0,1,0.5000,1,1.12752,0.14782,14.79,-6.0679
143,47,fast,40,400,0,2,1.0000,1,1.13185,0.15310,14.94,-6.1231
144,48,fast,40,0,0,0,0.0000,1,1.12446,0.14640,14.60,-6.0515
145,48,fast,40,200,0,1,0.5000,1,1.13308,0.15402,14.97,-6.0376
146,48,fast,40,400,0,2,1.0000,1,1.13287,0.15331,14.97,-6.0453
147,49,fast,40,0,0,0,0.0000,1,1.12594,0.14972,14.62,-6.0760
148,49,fast,40,200,0,1,0.5000,1,1.13263,0.15647,14.89,-5.8693
149,49,fast,40,400,0,2,1.0000,1,1.13332,0.15715,14.91,-6.2409
150,50,fast,40,0,0,0,0.0000,1,1.12273,0.14529,14.53,-6.0210
151,50,fast,40,200,0,1,0.5000,1,1.13230,0.15293,14.97,-6.1233
152,50,fast,40,400,0,2,1.0000,1,1.13278,0.15345,14.99,-6.0884
153,51,fast,40,0,0,0,0.0000,1,1.12265,0.14413,14.53,-5.9497
154,51,fast,40,200,0,1,0.5000,1,1.14207,0.16694,15.21,-6.2448
155,51,fast,40,400,0,2,1.0000,1,1.13675,0.16273,14.97,-6.2996
156,52,fast,40,0,0,0,0.0000,1,1.12484,0.14759,14.59,-5.9625
157,52,fast,40,200,0,1,0.5000,1,1.13133,0.15431,14.86,-6.0547
158,52,fast,40,400,0,2,1.0000,1,1.12931,0.15265,14.77,-5.9160
159,53,fast,40,0,0,0,0.0000,1,1.10150,0.10751,13.99,-6.6337
160,53,fast,40,200,0,1,0.5000,1,1.13211,0.15289,14.97,-6.0694
161,53,fast,40,400,0,2,1.0000,1,1.12731,0.14702,14.80,-6.0975
162,54,fast,40,0,0,0,0.0000,1,1.12227,0.14525,14.49,-5.9235
163,54,fast,40,200,0,1,0.5000,1,1.13024,0.15156,14.88,-6.1641
164,54,fast,40,400,0,2,1.0000,1,1.13166,0.15160,14.95,-6.1933
165,55,fast,40,0,0,0,0.0000,1,1.12180,0.14422,14.49,-5.9957
166,55,fast,40,200,0,1,0.5000,1,1.13474,0.15888,14.96,-6.1835
167,55,fast,40,400,0,2,1.0000,1,1.13423,0.15875,14.93,-6.1012
168,56,fast,40,0,0,0,0.0000,1,1.12421,0.14685,14.57,-5.9894
169,56,fast,40,200,0,1,0.5000,1,1.12801,0.15088,14.73,-5.9545
170,56,fast,40,400,0,2,1.0000,1,1.13000,0.15346,14.80,-5.8922
171,57,fast,40,0,0,0,0.0000,1,1.12375,0.14778,14.52,-5.8851
172,57,fast,40,200,0,1,0.5000,1,1.14236,0.16725,15.24,-6.3155
173,57,fast,40,400,0,2,1.0000,1,1.13384,0.15725,14.94,-6.1821
174,58,fast,40,0,0,0,0.0000,1,1.13074,0.15328,14.81,-6.0656
175,58,fast,40,200,0,1,0.5000,1,1.13207,0.15542,14.87,-5.8273
176,58,fast,40,400,0,2,1.0000,1,1.13211,0.15588,14.89,-5.9843
177,59,fast,40,0,0,0,0.0000,1,1.11991,0.14214,14.43,-5.9724
178,59,fast,40,200,0,1,0.5000,1,1.12949,0.14915,14.87,-6.1926
179,59,fast,40,400,0,2,1.0000,1,1.12549,0.14441,14.73,-6.2031
180,60,fast,40,0,0,0,0.0000,1,1.12209,0.14502,14.48,-5.9167
181,60,fast,40,200,0,1,0.5000,1,1.12474,0.14449,14.67,-6.1067
182,60,fast,40,400,0,2,1.0000,1,1.12659,0.14647,14.75,-6.0959
183,61,fast,40,0,0,0,0.0000,1,1.12354,0.14622,14.55,-6.0449
184,61,fast,40,200,0,1,0.5000,1,1.14024,0.16686,15.09,-6.2132
185,61,fast,40,400,0,2,1.0000,1,1.14418,0.16956,15.25,-6.2618
186,62,fast,40,0,0,0,0.0000,1,1.12347,0.14676,14.53,-5.8917
187,62,fast,40,200,0,1,0.5000,1,1.13814,0.16227,15.06,-6.1910
188,62,fast,40,400,0,2,1.0000,1,1.13748,0.16157,15.05,-6.1258
189,63,fast,40,0,0,0,0.0000,1,1.12042,0.14067,14.48,-6.5546
190,63,fast,40,200,0,1,0.5000,1,1.12826,0.15059,14.76,-5.9749
191,63,fast,40,400,0,2,1.0000,1,1.12990,0.15184,14.84,-5.9423
192,64,fast,40,0,0,0,0.0000,1,1.12222,0.14034,14.62,-6.6800
193,64,fast,40,200,0,1,0.5000,1,1.12145,0.14059,14.56,-6.0711
194,64,fast,40,400,0,2,1.0000,1,1.12659,0.14660,14.75,-6.1425
195,65,fast,40,0,0,0,0.0000,1,1.12484,0.14764,14.60,-6.0294
196,65,fast,40,200,0,1,0.5000,1,1.12326,0.14573,14.55,-5.4570
197,65,fast,40,400,0,2,1.0000,1,1.13863,0.16418,15.02,-6.3268
198,66,fast,40,0,0,0,0.0000,1,1.12300,0.14448,14.55,-6.0177
199,66,fast,40,200,0,1,0.5000,1,1.12550,0.14809,14.65,-5.3622
200,66,fast,40,400,0,2,1.0000,1,1.12311,0.14626,14.55,-5.4700
201,67,fast,40,0,0,0,0.0000,1,1.12304,0.14586,14.52,-6.0019
202,67,fast,40,200,0,1,0.5000,1,1.12937,0.15311,14.77,-6.0472
203,67,fast,40,400,0,2,1.0000,1,1.13092,0.15476,14.83,-6.0542
204,68,fast,40,0,0,0,0.0000,1,1.12301,0.14493,14.55,-6.0191
205,68,fast,40,200,0,1,0.5000,1,1.13494,0.15874,14.96,-5.9479
206,68,fast,40,400,0,2,1.0000,1,1.13371,0.15713,14.93,-6.0669
207,69,fast,40,0,0,0,0.0000,1,1.12597,0.14994,14.61,-5.9950
208,69,fast,40,200,0,1,0.5000,1,1.13369,0.15837,14.91,-5.9977
209,69,fast,40,400,0,2,1.0000,1,1.13162,0.15585,14.83,-6.0579
210,70,fast,40,0,0,0,0.0000,1,1.12119,0.14383,14.48,-5.9363
211,70,fast,40,200,0,1,0.5000,1,1.13211,0.15681,14.85,-6.0176
212,70,fast,40,400,0,2,1.0000,1,1.13557,0.16047,14.97,-6.1686
213,71,fast,40,0,0,0,0.0000,1,1.12378,0.14626,14.55,-5.9606
214,71,fast,40,200,0,1,0.5000,1,1.12224,0.14124,14.59,-5.7804
215,71,fast,40,400,0,2,1.0000,1,1.12425,0.14391,14.65,-5.7623
216,72,fast,40,0,0,0,0.0000,1,1.12602,0.14989,14.62,-6.0156
217,72,fast,40,200,0,1,0.5000,1,1.13436,0.15741,14.96,-5.8513
218,72,fast,40,400,0,2,1.0000,1,1.13145,0.15390,14.86,-5.9478
219,73,fast,40,0,0,0,0.0000,1,1.12537,0.14787,14.62,-5.9863
220,73,fast,40,200,0,1,0.5000,1,1.14637,0.17383,15.35,-6.1248
221,73,fast,40,400,0,2,1.0000,1,1.15006,0.17516,15.52,-6.1944
222,74,fast,40,0,0,0,0.0000,1,1.12407,0.14600,14.59,-5.9564
223,74,fast,40,200,0,1,0.5000,1,1.13263,0.15605,14.88,-6.3450
224,74,fast,40,400,0,2,1.0000,1,1.13419,0.15746,14.94,-6.4379
225,75,fast,40,0,0,0,0.0000,1,1.12090,0.14378,14.45,-5.9132
226,75,fast,40,200,0,1,0.5000,1,1.13989,0.16590,15.13,-6.2254
227,75,fast,40,400,0,2,1.0000,1,1.13407,0.15800,14.93,-6.2408
228,76,fast,40,0,0,0,0.0000,1,1.12163,0.14525,14.47,-5.9878
229,76,fast,40,200,0,1,0.5000,1,1.12487,0.14568,14.66,-6.0056
230,76,fast,40,400,0,2,1.0000,1,1.12468,0.14626,14.64,-6.0196
231,77,fast,40,0,0,0,0.0000,1,1.13538,0.15957,15.00,-6.4573
232,77,fast,40,200,0,1,0.5000,1,1.14548,0.17289,15.32,-5.9450
233,77,fast,40,400,0,2,1.0000,1,1.14375,0.17152,15.23,-5.9566
234,78,fast,40,0,0,0,0.0000,1,1.12082,0.14418,14.43,-5.9217
235,78,fast,40,200,0,1,0.5000,1,1.13385,0.15766,14.95,-5.8582
236,78,fast,40,400,0,2,1.0000,1,1.13104,0.15335,14.87,-5.9167
237,79,fast,40,0,0,0,0.0000,1,1.12295,0.14526,14.54,-6.0917
238,79,fast,40,200,0,1,0.5000,1,1.12461,0.14404,14.68,-6.1293
239,79,fast,40,400,0,2,1.0000,1,1.12219,0.14096,14.59,-6.1921
240,80,fast,40,0,0,0,0.0000,1,1.12426,0.14762,14.56,-5.9579
241,80,fast,40,200,0,1,0.5000,1,1.12304,0.14309,14.62,-6.0569
242,80,fast,40,400,0,2,1.0000,1,1.13108,0.15239,14.91,-6.0789
243,81,fast,40,0,0,0,0.0000,1,1.12496,0.14739,14.62,-6.0616
244,81,fast,40,200,0,1,0.5000,1,1.13620,0.15964,15.01,-6.3815
245,81,fast,40,400,0,2,1.0000,1,1.13559,0.15908,14.98,-6.3952
246,82,fast,40,0,0,0,0.0000,1,1.12567,0.14909,14.62,-5.9384
247,82,fast,40,200,0,1,0.5000,1,1.14002,0.16378,15.15,-6.1374
248,82,fast,40,400,0,2,1.0000,1,1.14020,0.16413,15.15,-6.2057
249,83,fast,40,0,0,0,0.0000,1,1.12962,0.15298,14.76,-5.9993
250,83,fast,40,200,0,1,0.5000,1,1.12515,0.14455,14.69,-6.1711
251,83,fast,40,400,0,2,1.0000,1,1.12560,0.14609,14.68,-6.0972
252,84,fast,40,0,0,0,0.0000,1,1.12539,0.14778,14.62,-6.0796
253,84,fast,40,200,0,1,0.5000,1,1.12175,0.14092,14.56,-6.1962
254,84,fast,40,400,0,2,1.0000,1,1.13032,0.15055,14.89,-6.1681
255,85,fast,40,0,0,0,0.0000,1,1.12120,0.14398,14.46,-5.9352
256,85,fast,40,200,0,1,0.5000,1,1.14510,0.17024,15.29,-6.8060
257,85,fast,40,400,0,2,1.0000,1,1.14379,0.16889,15.24,-6.8121
258,86,fast,40,0,0,0,0.0000,1,1.12284,0.14371,14.55,-6.1387
259,86,fast,40,200,0,1,0.5000,1,1.13680,0.16057,15.05,-6.0198
260,86,fast,40,400,0,2,1.0000,1,1.14060,0.16411,15.20,-5.9534
261,87,fast,40,0,0,0,0.0000,1,1.12207,0.14376,14.52,-6.0677
262,87,fast,40,200,0,1,0.5000,1,1.12527,0.14984,14.59,-5.3096
263,87,fast,40,400,0,2,1.0000,1,1.12373,0.14725,14.55,-5.4770
264,88,fast,40,0,0,0,0.0000,1,1.12258,0.14650,14.49,-5.9355
265,88,fast,40,200,0,1,0.5000,1,1.12505,0.14778,14.63,-5.5405
266,88,fast,40,400,0,2,1.0000,1,1.12374,0.14666,14.57,-5.4935
267,89,fast,40,0,0,0,0.0000,1,1.12205,0.14517,14.48,-5.9409
268,89,fast,40,200,0,1,0.5000,1,1.12571,0.14555,14.73,-6.1582
269,89,fast,40,400,0,2,1.0000,1,1.12677,0.14645,14.77,-6.0734
270,90,fast,40,0,0,0,0.0000,1,1.12007,0.14272,14.41,-6.0005
271,90,fast,40,200,0,1,0.5000,1,1.12988,0.15127,14.84,-6.0470
272,90,fast,40,400,0,2,1.0000,1,1.13164,0.15372,14.88,-5.9684
273,91,fast,40,0,0,0,0.0000,1,1.12171,0.14331,14.50,-6.0148
274,91,fast,40,200,0,1,0.5000,1,1.12243,0.14120,14.60,-6.1713
275,91,fast,40,400,0,2,1.0000,1,1.12019,0.13898,14.51,-6.2213
276,92,fast,40,0,0,0,0.0000,1,1.12681,0.14994,14.66,-5.9985
277,92,fast,40,200,0,1,0.5000,1,1.13805,0.16357,15.05,-6.1351
278,92,fast,40,400,0,2,1.0000,1,1.14221,0.16677,15.22,-6.1882
279,93,fast,40,0,0,0,0.0000,1,1.11645,0.13324,14.38,-6.5588
280,93,fast,40,200,0,1,0.5000,1,1.11557,0.13331,14.34,-5.8757
281,93,fast,40,400,0,2,1.0000,1,1.12044,0.13963,14.51,-5.8107
282,94,fast,40,0,0,0,0.0000,1,1.12438,0.14565,14.61,-6.0203
283,94,fast,40,200,0,1,0.5000,1,1.13263,0.15669,14.86,-6.3610
284,94,fast,40,400,0,2,1.0000,1,1.13432,0.15838,14.91,-6.4142
285,95,fast,40,0,0,0,0.0000,1,1.12267,0.14575,14.50,-5.9551
286,95,fast,40,200,0,1,0.5000,1,1.14415,0.17146,15.27,-6.1396
287,95,fast,40,400,0,2,1.0000,1,1.14570,0.17211,15.33,-6.2790
288,96,fast,40,0,0,0,0.0000,1,1.12248,0.14419,14.52,-5.9865
289,96,fast,40,200,0,1,0.5000,1,1.13294,0.15784,14.87,-6.1008
290,96,fast,40,400,0,2,1.0000,1,1.13351,0.15846,14.90,-6.0657
291,97,fast,40,0,0,0,0.0000,1,1.12051,0.14329,14.44,-6.0610
292,97,fast,40,200,0,1,0.5000,1,1.13412,0.15805,14.91,-6.3705
293,97,fast,40,400,0,2,1.0000,1,1.13329,0.15680,14.89,-6.3820
294,98,fast,40,0,0,0,0.0000,1,1.13393,0.16003,14.88,-6.7442
295,98,fast,40,200,0,1,0.5000,1,1.13204,0.15610,14.83,-6.4030
296,98,fast,40,400,0,2,1.0000,1,1.13474,0.15903,14.93,-6.3196
297,99,fast,40,0,0,0,0.0000,1,1.12446,0.14787,14.56,-6.0234
298,99,fast,40,200,0,1,0.5000,1,1.12189,0.14232,14.54,-5.5201
299,99,fast,40,400,0,2,1.0000,1,1.12070,0.14110,14.51,-5.5740
300,0,slow,4000,0,1,0,0.0000,1,1.12613,0.14430,14.75,-6.8203
301,0,slow,4000,200,1,1,0.5000,1,1.12684,0.14665,14.75,-6.2398
302,0,slow,4000,400,1,2,1.0000,1,1.12939,0.14992,14.84,-6.0843
303,1,slow,4000,0,1,0,0.0000,1,1.13364,0.15297,15.01,-6.3999
304,1,slow,4000,200,1,1,0.5000,1,1.13422,0.15802,14.91,-6.4537
305,1,slow,4000,400,1,2,1.0000,1,1.13259,0.15608,14.87,-6.4474
306,2,slow,4000,0,1,0,0.0000,1,1.12546,0.14359,14.73,-6.8134
307,2,slow,4000,200,1,1,0.5000,1,1.12526,0.14499,14.70,-6.1098
308,2,slow,4000,400,1,2,1.0000,1,1.12684,0.14687,14.74,-6.1721
309,3,slow,4000,0,1,0,0.0000,1,1.13239,0.15148,14.98,-6.7840
310,3,slow,4000,200,1,1,0.5000,1,1.12638,0.14600,14.75,-6.1688
311,3,slow,4000,400,1,2,1.0000,1,1.13344,0.15403,15.01,-6.0678
312,4,slow,4000,0,1,0,0.0000,1,1.11379,0.12802,14.34,-6.7226
313,4,slow,4000,200,1,1,0.5000,1,1.11991,0.13800,14.53,-6.0603
314,4,slow,4000,400,1,2,1.0000,1,1.12375,0.14243,14.66,-6.1465
315,5,slow,4000,0,1,0,0.0000,1,1.12671,0.14492,14.77,-6.8423
316,5,slow,4000,200,1,1,0.5000,1,1.12498,0.14454,14.69,-6.1539
317,5,slow,4000,400,1,2,1.0000,1,1.12387,0.14236,14.67,-6.2290
318,6,slow,4000,0,1,0,0.0000,1,1.13034,0.14956,14.90,-6.7938
319,6,slow,4000,200,1,1,0.5000,1,1.12917,0.14892,14.86,-6.1001
320,6,slow,4000,400,1,2,1.0000,1,1.12375,0.14269,14.66,-6.1218
321,7,slow,4000,0,1,0,0.0000,1,1.11100,0.12776,14.18,-6.4473
322,7,slow,4000,200,1,1,0.5000,1,1.11770,0.13843,14.40,-5.8007
323,7,slow,4000,400,1,2,1.0000,1,1.11493,0.13433,14.31,-5.7634
324,8,slow,4000,0,1,0,0.0000,1,1.12265,0.14035,14.62,-6.8159
325,8,slow,4000,200,1,1,0.5000,1,1.12746,0.14722,14.79,-6.1512
326,8,slow,4000,400,1,2,1.0000,1,1.12383,0.14281,14.66,-6.2068
327,9,slow,4000,0,1,0,0.0000,1,1.14345,0.16942,15.16,-6.9349
