sample_idx,glass_id,cooling_type,cooling_chunks,fatigue_cycles,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,mean_coord,energy_per_atom
48,16,fast,40,0,0,0,0.0000,1,1.13457,0.15570,15.05,-6.7141
49,16,fast,40,200,0,1,0.5000,1,1.12804,0.14837,14.80,-6.0874
50,16,fast,40,400,0,2,1.0000,1,1.12530,0.14466,14.70,-6.1410
51,17,fast,40,0,0,0,0.0000,1,1.12524,0.14790,14.62,-6.0769
52,17,fast,40,200,0,1,0.5000,1,1.13869,0.16284,15.10,-6.1554
53,17,fast,40,400,0,2,1.0000,1,1.13706,0.16102,15.05,-6.0801
54,18,fast,40,0,0,0,0.0000,1,1.12036,0.14367,14.41,-5.8944
55,18,fast,40,200,0,1,0.5000,1,1.12102,0.14526,14.44,-5.2843
56,18,fast,40,400,0,2,1.0000,1,1.13740,0.16026,15.06,-6.4634
57,19,fast,40,0,0,0,0.0000,1,1.13099,0.15481,14.77,-6.9695
58,19,fast,40,200,0,1,0.5000,1,1.13686,0.16000,15.04,-6.4519
59,19,fast,40,400,0,2,1.0000,1,1.13250,0.15597,14.87,-6.3052
60,20,fast,40,0,0,0,0.0000,1,1.12550,0.14328,14.73,-6.8292
61,20,fast,40,200,0,1,0.5000,1,1.12463,0.14435,14.67,-6.2253
62,20,fast,40,400,0,2,1.0000,1,1.12707,0.14637,14.78,-6.1584
63,21,fast,40,0,0,0,0.0000,1,1.11873,0.14229,14.35,-5.9274
64,21,fast,40,200,0,1,0.5000,1,1.13496,0.15875,14.95,-6.3154
65,21,fast,40,400,0,2,1.0000,1,1.13085,0.15485,14.79,-6.3811
66,22,fast,40,0,0,0,0.0000,1,1.12386,0.14494,14.59,-6.0977
67,22,fast,40,200,0,1,0.5000,1,1.12733,0.14727,14.77,-6.0054
68,22,fast,40,400,0,2,1.0000,1,1.12773,0.14795,14.77,-6.1191
69,23,fast,40,0,0,0,0.0000,1,1.12515,0.14676,14.62,-6.0781
70,23,fast,40,200,0,1,0.5000,1,1.12669,0.14859,14.70,-5.9215
71,23,fast,40,400,0,2,1.0000,1,1.12350,0.14355,14.61,-5.8928
72,24,fast,40,0,0,0,0.0000,1,1.12080,0.14123,14.50,-6.2906
73,24,fast,40,200,0,1,0.5000,1,1.13015,0.15054,14.90,-6.0599
74,24,fast,40,400,0,2,1.0000,1,1.13264,0.15349,14.98,-6.0930
75,25,fast,40,0,0,0,0.0000,1,1.12886,0.15162,14.76,-6.2980
76,25,fast,40,200,0,1,0.5000,1,1.13897,0.16300,15.12,-6.2239
77,25,fast,40,400,0,2,1.0000,1,1.13477,0.15947,14.94,-6.2138
78,26,fast,40,0,0,0,0.0000,1,1.12187,0.14426,14.50,-6.0332
79,26,fast,40,200,0,1,0.5000,1,1.13024,0.15306,14.82,-5.9158
80,26,fast,40,400,0,2,1.0000,1,1.13629,0.16007,15.02,-6.0193
81,27,fast,40,0,0,0,0.0000,1,1.12360,0.14465,14.57,-6.0089
82,27,fast,40,200,0,1,0.5000,1,1.13082,0.15191,14.88,-6.1805
83,27,fast,40,400,0,2,1.0000,1,1.13290,0.15363,14.98,-6.1911
84,28,fast,40,0,0,0,0.0000,1,1.12613,0.14734,14.66,-5.9810
85,28,fast,40,200,0,1,0.5000,1,1.12725,0.14908,14.72,-5.7722
86,28,fast,40,400,0,2,1.0000,1,1.13810,0.16301,15.09,-6.0199
87,29,fast,40,0,0,0,0.0000,1,1.12013,0.14105,14.46,-6.0905
88,29,fast,40,200,0,1,0.5000,1,1.13124,0.15152,14.93,-6.0799
89,29,fast,40,400,0,2,1.0000,1,1.12430,0.14338,14.68,-6.0601
90,30,fast,40,0,0,0,0.0000,1,1.12450,0.14700,14.59,-5.9833
91,30,fast,40,200,0,1,0.5000,1,1.13404,0.15736,14.94,-6.2607
92,30,fast,40,400,0,2,1.0000,1,1.13433,0.15784,14.94,-6.3083
93,31,fast,40,0,0,0,0.0000,1,1.12085,0.14278,14.46,-5.9651
94,31,fast,40,200,0,1,0.5000,1,1.13022,0.15454,14.80,-6.0446
95,31,fast,40,400,0,2,1.0000,1,1.13300,0.15765,14.90,-6.0782
96,32,fast,40,0,0,0,0.0000,1,1.12317,0.14653,14.52,-6.0600
97,32,fast,40,200,0,1,0.5000,1,1.12949,0.15246,14.79,-6.0855
98,32,fast,40,400,0,2,1.0000,1,1.12785,0.15099,14.72,-5.8764
99,33,fast,40,0,0,0,0.0000,1,1.12353,0.14552,14.55,-6.0411
100,33,fast,40,200,0,1,0.5000,1,1.14237,0.16788,15.18,-6.7346
101,33,fast,40,400,0,2,1.0000,1,1.14160,0.16715,15.15,-6.8252
102,34,fast,40,0,0,0,0.0000,1,1.11867,0.14051,14.40,-6.0889
103,34,fast,40,200,0,1,0.5000,1,1.13038,0.15196,14.84,-6.1203
104,34,fast,40,400,0,2,1.0000,1,1.12676,0.14698,14.73,-6.1787
105,35,fast,40,0,0,0,0.0000,1,1.10971,0.12415,14.19,-6.6127
106,35,fast,40,200,0,1,0.5000,1,1.13231,0.15358,14.95,-6.0932
107,35,fast,40,400,0,2,1.0000,1,1.12722,0.14718,14.77,-6.1569
108,36,fast,40,0,0,0,0.0000,1,1.12637,0.15037,14.62,-5.9594
109,36,fast,40,200,0,1,0.5000,1,1.12705,0.14728,14.76,-6.1011
110,36,fast,40,400,0,2,1.0000,1,1.12751,0.14736,14.78,-6.0883
111,37,fast,40,0,0,0,0.0000,1,1.12211,0.14474,14.50,-6.0402
112,37,fast,40,200,0,1,0.5000,1,1.11458,0.13281,14.33,-5.8341
113,37,fast,40,400,0,2,1.0000,1,1.11377,0.13239,14.29,-5.6947
114,38,fast,40,0,0,0,0.0000,1,1.12494,0.14722,14.61,-6.0011
115,38,fast,40,200,0,1,0.5000,1,1.13306,0.15673,14.88,-6.4339
116,38,fast,40,400,0,2,1.0000,1,1.13381,0.15738,14.91,-6.4040
117,39,fast,40,0,0,0,0.0000,1,1.11934,0.14230,14.38,-5.9097
118,39,fast,40,200,0,1,0.5000,1,1.12671,0.14397,14.81,-5.9278
119,39,fast,40,400,0,2,1.0000,1,1.12666,0.14388,14.81,-5.8900
120,40,fast,40,0,0,0,0.0000,1,1.11859,0.14091,14.36,-5.9929
121,40,fast,40,200,0,1,0.5000,1,1.12289,0.14179,14.62,-6.1301
122,40,fast,40,400,0,2,1.0000,1,1.12710,0.14636,14.78,-6.2003
123,41,fast,40,0,0,0,0.0000,1,1.12275,0.14441,14.54,-6.0434
124,41,fast,40,200,0,1,0.5000,1,1.12221,0.14530,14.52,-5.4237
125,41,fast,40,400,0,2,1.0000,1,1.12459,0.14423,14.67,-6.1459
126,42,fast,40,0,0,0,0.0000,1,1.12499,0.13990,14.78,-6.4880
127,42,fast,40,200,0,1,0.5000,1,1.12602,0.14329,14.79,-5.7798
128,42,fast,40,400,0,2,1.0000,1,1.12676,0.14495,14.78,-5.8431
129,43,fast,40,0,0,0,0.0000,1,1.12814,0.15081,14.73,-6.0931
130,43,fast,40,200,0,1,0.5000,1,1.13678,0.16033,15.03,-6.0861
131,43,fast,40,400,0,2,1.0000,1,1.14103,0.16372,15.23,-5.9953
132,44,fast,40,0,0,0,0.0000,1,1.15567,0.17901,15.80,-6.6034
133,44,fast,40,200,0,1,0.5000,1,1.13765,0.16210,15.07,-6.0626
134,44,fast,40,400,0,2,1.0000,1,1.13901,0.16243,15.15,-6.0115
135,45,fast,40,0,0,0,0.0000,1,1.11997,0.14336,14.40,-5.9771
136,45,fast,40,200,0,1,0.5000,1,1.12766,0.14785,14.77,-6.2550
137,45,fast,40,400,0,2,1.0000,1,1.13034,0.15118,14.88,-6.1619
138,46,fast,40,0,0,0,0.0000,1,1.12308,0.14581,14.53,-5.9763
139,46,fast,40,200,0,1,0.5000,1,1.14706,0.17445,15.34,-5.9854
140,46,fast,40,400,0,2,1.0000,1,1.14488,0.17171,15.27,-5.9669
141,47,fast,40,0,0,0,0.0000,1,1.12876,0.15276,14.68,-6.9782
142,47,fast,40,200,0,1,0.5000,1,1.13416,0.15800,14.91,-6.3369
143,47,fast,40,400,0,2,1.0000,1,1.13747,0.16057,15.06,-6.3995
144,48,fast,40,0,0,0,0.0000,1,1.12204,0.14492,14.49,-6.0444
145,48,fast,40,200,0,1,0.5000,1,1.13498,0.15901,14.95,-6.4312
146,48,fast,40,400,0,2,1.0000,1,1.13337,0.15697,14.90,-6.3293
147,49,fast,40,0,0,0,0.0000,1,1.10505,0.11450,14.08,-6.6524
148,49,fast,40,200,0,1,0.5000,1,1.11853,0.13619,14.48,-6.0823
149,49,fast,40,400,0,2,1.0000,1,1.12408,0.14392,14.64,-6.1161
150,50,fast,40,0,0,0,0.0000,1,1.12241,0.14513,14.51,-6.0248
151,50,fast,40,200,0,1,0.5000,1,1.14317,0.16845,15.21,-6.8271
152,50,fast,40,400,0,2,1.0000,1,1.14426,0.16913,15.27,-6.8035
153,51,fast,40,0,0,0,0.0000,1,1.11878,0.13936,14.40,-6.0266
154,51,fast,40,200,0,1,0.5000,1,1.13007,0.15181,14.84,-6.2361
155,51,fast,40,400,0,2,1.0000,1,1.13189,0.15399,14.90,-6.2071
156,52,fast,40,0,0,0,0.0000,1,1.12277,0.14508,14.52,-6.0180
157,52,fast,40,200,0,1,0.5000,1,1.12816,0.14750,14.82,-6.1306
158,52,fast,40,400,0,2,1.0000,1,1.13122,0.15175,14.92,-6.0073
159,53,fast,40,0,0,0,0.0000,1,1.12350,0.14660,14.54,-5.9661
160,53,fast,40,200,0,1,0.5000,1,1.13260,0.15588,14.91,-6.2010
161,53,fast,40,400,0,2,1.0000,1,1.13872,0.16363,15.09,-6.2762
162,54,fast,40,0,0,0,0.0000,1,1.12171,0.14300,14.50,-6.0215
163,54,fast,40,200,0,1,0.5000,1,1.12206,0.13766,14.66,-6.1435
164,54,fast,40,400,0,2,1.0000,1,1.12575,0.14271,14.78,-6.2161
165,55,fast,40,0,0,0,0.0000,1,1.12441,0.14704,14.59,-5.9490
166,55,fast,40,200,0,1,0.5000,1,1.14396,0.16996,15.23,-6.1686
167,55,fast,40,400,0,2,1.0000,1,1.14096,0.16711,15.12,-6.2267
168,56,fast,40,0,0,0,0.0000,1,1.12404,0.14642,14.59,-6.1326
169,56,fast,40,200,0,1,0.5000,1,1.12773,0.14770,14.78,-6.2098
170,56,fast,40,400,0,2,1.0000,1,1.12717,0.14732,14.77,-6.0659
171,57,fast,40,0,0,0,0.0000,1,1.12824,0.15248,14.69,-6.7409
172,57,fast,40,200,0,1,0.5000,1,1.13544,0.15935,14.97,-6.4371
173,57,fast,40,400,0,2,1.0000,1,1.13600,0.15922,15.01,-6.3463
174,58,fast,40,0,0,0,0.0000,1,1.12554,0.14865,14.62,-5.9848
175,58,fast,40,200,0,1,0.5000,1,1.14276,0.16788,15.20,-6.7607
176,58,fast,40,400,0,2,1.0000,1,1.14203,0.16690,15.18,-6.7657
177,59,fast,40,0,0,0,0.0000,1,1.12337,0.14517,14.56,-5.9805
178,59,fast,40,200,0,1,0.5000,1,1.12810,0.15066,14.74,-5.8808
179,59,fast,40,400,0,2,1.0000,1,1.12850,0.15017,14.77,-5.9390
180,60,fast,40,0,0,0,0.0000,1,1.13270,0.15693,14.83,-7.0180
181,60,fast,40,200,0,1,0.5000,1,1.13380,0.15714,14.91,-6.3474
182,60,fast,40,400,0,2,1.0000,1,1.13465,0.15867,14.94,-6.2968
183,61,fast,40,0,0,0,0.0000,1,1.12812,0.15053,14.73,-6.2044
184,61,fast,40,200,0,1,0.5000,1,1.12694,0.14996,14.69,-5.9392
185,61,fast,40,400,0,2,1.0000,1,1.13101,0.15364,14.84,-5.9841
186,62,fast,40,0,0,0,0.0000,1,1.12152,0.14339,14.48,-5.9976
187,62,fast,40,200,0,1,0.5000,1,1.13775,0.16185,15.05,-6.1694
188,62,fast,40,400,0,2,1.0000,1,1.14016,0.16397,15.16,-6.1583
189,63,fast,40,0,0,0,0.0000,1,1.12582,0.14924,14.62,-5.9903
190,63,fast,40,200,0,1,0.5000,1,1.12989,0.15005,14.88,-6.1008
191,63,fast,40,400,0,2,1.0000,1,1.12292,0.14165,14.62,-6.1704
192,64,fast,40,0,0,0,0.0000,1,1.12026,0.14103,14.47,-6.0927
193,64,fast,40,200,0,1,0.5000,1,1.12550,0.14540,14.71,-5.9701
194,64,fast,40,400,0,2,1.0000,1,1.12712,0.14669,14.77,-6.0253
195,65,fast,40,0,0,0,0.0000,1,1.13211,0.15309,14.96,-6.7267
196,65,fast,40,200,0,1,0.5000,1,1.12956,0.14922,14.87,-6.2823
197,65,fast,40,400,0,2,1.0000,1,1.13113,0.15162,14.91,-6.0884
198,66,fast,40,0,0,0,0.0000,1,1.12488,0.14747,14.60,-6.0617
199,66,fast,40,200,0,1,0.5000,1,1.12390,0.14636,14.59,-5.5155
200,66,fast,40,400,0,2,1.0000,1,1.14167,0.16709,15.16,-6.7878
201,67,fast,40,0,0,0,0.0000,1,1.12560,0.14961,14.60,-5.9071
202,67,fast,40,200,0,1,0.5000,1,1.12506,0.14765,14.61,-5.5371
203,67,fast,40,400,0,2,1.0000,1,1.13663,0.16231,15.01,-5.7202
204,68,fast,40,0,0,0,0.0000,1,1.12373,0.14563,14.57,-5.9554
205,68,fast,40,200,0,1,0.5000,1,1.13166,0.15289,14.91,-6.1877
206,68,fast,40,400,0,2,1.0000,1,1.13347,0.15412,15.00,-6.2112
207,69,fast,40,0,0,0,0.0000,1,1.12732,0.14870,14.70,-6.0130
208,69,fast,40,200,0,1,0.5000,1,1.13809,0.16442,15.00,-5.9932
209,69,fast,40,400,0,2,1.0000,1,1.14200,0.16770,15.16,-5.9969
210,70,fast,40,0,0,0,0.0000,1,1.12091,0.14344,14.46,-6.0638
211,70,fast,40,200,0,1,0.5000,1,1.12896,0.14903,14.84,-6.0115
212,70,fast,40,400,0,2,1.0000,1,1.13326,0.15361,15.00,-6.1418
213,71,fast,40,0,0,0,0.0000,1,1.12575,0.14873,14.63,-6.0482
214,71,fast,40,200,0,1,0.5000,1,1.12881,0.14775,14.84,-5.7841
215,71,fast,40,400,0,2,1.0000,1,1.12573,0.14427,14.73,-5.7022
216,72,fast,40,0,0,0,0.0000,1,1.12547,0.14282,14.73,-6.2525
217,72,fast,40,200,0,1,0.5000,1,1.13384,0.15781,14.91,-6.3693
218,72,fast,40,400,0,2,1.0000,1,1.13343,0.15737,14.88,-6.4748
219,73,fast,40,0,0,0,0.0000,1,1.12376,0.14546,14.58,-6.0591
220,73,fast,40,200,0,1,0.5000,1,1.12449,0.14611,14.62,-5.4159
221,73,fast,40,400,0,2,1.0000,1,1.12130,0.14395,14.48,-5.4378
222,74,fast,40,0,0,0,0.0000,1,1.11727,0.13883,14.33,-6.0050
223,74,fast,40,200,0,1,0.5000,1,1.13415,0.15805,14.95,-6.2368
224,74,fast,40,400,0,2,1.0000,1,1.13572,0.15955,15.00,-6.3080
225,75,fast,40,0,0,0,0.0000,1,1.12256,0.14662,14.48,-5.9775
226,75,fast,40,200,0,1,0.5000,1,1.13911,0.16259,15.12,-6.1905
227,75,fast,40,400,0,2,1.0000,1,1.13570,0.15935,14.99,-6.1621
228,76,fast,40,0,0,0,0.0000,1,1.12478,0.14729,14.60,-6.0136
229,76,fast,40,200,0,1,0.5000,1,1.12965,0.15408,14.76,-5.6270
230,76,fast,40,400,0,2,1.0000,1,1.13020,0.15300,14.83,-5.7107
231,77,fast,40,0,0,0,0.0000,1,1.12191,0.14358,14.51,-6.0315
232,77,fast,40,200,0,1,0.5000,1,1.12556,0.14670,14.68,-6.0398
233,77,fast,40,400,0,2,1.0000,1,1.12477,0.14586,14.65,-5.9980
234,78,fast,40,0,0,0,0.0000,1,1.12267,0.14430,14.53,-5.9461
235,78,fast,40,200,0,1,0.5000,1,1.12693,0.15049,14.69,-5.5201
236,78,fast,40,400,0,2,1.0000,1,1.12476,0.14760,14.59,-5.6414
237,79,fast,40,0,0,0,0.0000,1,1.12127,0.14091,14.53,-6.1822
238,79,fast,40,200,0,1,0.5000,1,1.11624,0.13699,14.34,-5.6147
239,79,fast,40,400,0,2,1.0000,1,1.11863,0.13822,14.45,-5.6990
240,80,fast,40,0,0,0,0.0000,1,1.12169,0.14410,14.49,-6.0078
241,80,fast,40,200,0,1,0.5000,1,1.12592,0.14886,14.64,-5.3630
242,80,fast,40,400,0,2,1.0000,1,1.12455,0.14192,14.73,-6.1061
243,81,fast,40,0,0,0,0.0000,1,1.12447,0.14641,14.59,-6.0428
244,81,fast,40,200,0,1,0.5000,1,1.13094,0.15421,14.84,-6.0328
245,81,fast,40,400,0,2,1.0000,1,1.12899,0.15105,14.80,-6.0868
246,82,fast,40,0,0,0,0.0000,1,1.12324,0.14600,14.54,-6.0038
247,82,fast,40,200,0,1,0.5000,1,1.13653,0.16040,15.02,-6.1284
248,82,fast,40,400,0,2,1.0000,1,1.13997,0.16382,15.15,-6.2470
249,83,fast,40,0,0,0,0.0000,1,1.11531,0.13234,14.34,-6.5428
250,83,fast,40,200,0,1,0.5000,1,1.12051,0.14013,14.50,-5.9099
251,83,fast,40,400,0,2,1.0000,1,1.12389,0.14521,14.59,-5.8406
252,84,fast,40,0,0,0,0.0000,1,1.12890,0.14918,14.84,-6.7212
253,84,fast,40,200,0,1,0.5000,1,1.12516,0.14476,14.70,-6.1390
254,84,fast,40,400,0,2,1.0000,1,1.12704,0.14714,14.76,-6.1712
255,85,fast,40,0,0,0,0.0000,1,1.12789,0.15215,14.68,-5.9313
256,85,fast,40,200,0,1,0.5000,1,1.13596,0.15982,15.01,-5.8674
257,85,fast,40,400,0,2,1.0000,1,1.13481,0.15808,14.97,-5.8742
258,86,fast,40,0,0,0,0.0000,1,1.12513,0.14724,14.62,-6.0869
259,86,fast,40,200,0,1,0.5000,1,1.14453,0.17049,15.30,-6.1013
260,86,fast,40,400,0,2,1.0000,1,1.13843,0.16563,15.04,-5.9959
261,87,fast,40,0,0,0,0.0000,1,1.12004,0.14070,14.45,-6.0277
262,87,fast,40,200,0,1,0.5000,1,1.13047,0.15416,14.80,-5.9807
263,87,fast,40,400,0,2,1.0000,1,1.13392,0.15882,14.91,-6.1082
264,88,fast,40,0,0,0,0.0000,1,1.12435,0.14687,14.58,-6.0426
265,88,fast,40,200,0,1,0.5000,1,1.12101,0.14290,14.48,-5.4822
266,88,fast,40,400,0,2,1.0000,1,1.11893,0.14057,14.41,-5.3753
267,89,fast,40,0,0,0,0.0000,1,1.12345,0.14597,14.54,-5.9325
268,89,fast,40,200,0,1,0.5000,1,1.12331,0.14253,14.63,-6.1705
269,89,fast,40,400,0,2,1.0000,1,1.12663,0.14637,14.75,-6.1976
270,90,fast,40,0,0,0,0.0000,1,1.12491,0.14714,14.59,-6.0081
271,90,fast,40,200,0,1,0.5000,1,1.13282,0.15655,14.88,-6.4158
272,90,fast,40,400,0,2,1.0000,1,1.13502,0.15824,14.97,-6.4171
273,91,fast,40,0,0,0,0.0000,1,1.12262,0.14506,14.52,-6.0390
274,91,fast,40,200,0,1,0.5000,1,1.13227,0.15450,14.92,-5.9910
275,91,fast,40,400,0,2,1.0000,1,1.12611,0.14713,14.70,-6.0057
276,92,fast,40,0,0,0,0.0000,1,1.12378,0.14537,14.58,-5.9788
277,92,fast,40,200,0,1,0.5000,1,1.13821,0.16421,15.04,-6.1685
278,92,fast,40,400,0,2,1.0000,1,1.14001,0.16559,15.11,-6.1342
279,93,fast,40,0,0,0,0.0000,1,1.12807,0.14956,14.73,-6.0262
280,93,fast,40,200,0,1,0.5000,1,1.12229,0.13904,14.64,-6.1235
281,93,fast,40,400,0,2,1.0000,1,1.12659,0.14477,14.79,-6.0935
282,94,fast,40,0,0,0,0.0000,1,1.12489,0.14825,14.58,-5.9396
283,94,fast,40,200,0,1,0.5000,1,1.12792,0.14799,14.80,-6.1017
284,94,fast,40,400,0,2,1.0000,1,1.13079,0.15062,14.91,-6.1712
285,95,fast,40,0,0,0,0.0000,1,1.12332,0.14665,14.52,-5.9382
286,95,fast,40,200,0,1,0.5000,1,1.13256,0.15624,14.88,-6.2492
287,95,fast,40,400,0,2,1.0000,1,1.13682,0.16087,15.03,-6.2961
288,96,fast,40,0,0,0,0.0000,1,1.12055,0.14207,14.45,-6.0420
289,96,fast,40,200,0,1,0.5000,1,1.14407,0.16918,15.26,-6.7103
290,96,fast,40,400,0,2,1.0000,1,1.14346,0.16857,15.23,-6.7405
291,97,fast,40,0,0,0,0.0000,1,1.12749,0.15023,14.70,-5.9778
292,97,fast,40,200,0,1,0.5000,1,1.12999,0.15452,14.77,-6.0657
293,97,fast,40,400,0,2,1.0000,1,1.13214,0.15666,14.85,-6.0836
294,98,fast,40,0,0,0,0.0000,1,1.13504,0.15584,15.08,-6.7467
295,98,fast,40,200,0,1,0.5000,1,1.12748,0.14698,14.79,-6.2524
296,98,fast,40,400,0,2,1.0000,1,1.12926,0.15004,14.83,-6.1051
297,99,fast,40,0,0,0,0.0000,1,1.12350,0.14496,14.57,-6.0804
298,99,fast,40,200,0,1,0.5000,1,1.13628,0.15788,15.09,-5.9242
299,99,fast,40,400,0,2,1.0000,1,1.13144,0.15241,14.91,-6.0087
300,0,slow,4000,0,1,0,0.0000,1,1.12397,0.14155,14.68,-6.8237
301,0,slow,4000,200,1,1,0.5000,1,1.12936,0.14918,14.85,-6.2297
302,0,slow,4000,400,1,2,1.0000,1,1.12350,0.14236,14.64,-6.1134
303,1,slow,4000,0,1,0,0.0000,1,1.12548,0.14382,14.72,-6.8042
304,1,slow,4000,200,1,1,0.5000,1,1.12182,0.14016,14.59,-6.2518
305,1,slow,4000,400,1,2,1.0000,1,1.12717,0.14673,14.77,-6.2401
306,2,slow,4000,0,1,0,0.0000,1,1.13308,0.15234,15.01,-6.7826
307,2,slow,4000,200,1,1,0.5000,1,1.13279,0.15378,14.98,-6.0634
308,2,slow,4000,400,1,2,1.0000,1,1.13072,0.15169,14.88,-6.2191
309,3,slow,4000,0,1,0,0.0000,1,1.12472,0.14289,14.70,-6.8231
310,3,slow,4000,200,1,1,0.5000,1,1.12899,0.14876,14.84,-6.1637
311,3,slow,4000,400,1,2,1.0000,1,1.12450,0.14467,14.66,-6.1551
312,4,slow,4000,0,1,0,0.0000,1,1.13589,0.15996,14.95,-7.0178
313,4,slow,4000,200,1,1,0.5000,1,1.13627,0.15946,15.02,-6.3618
314,4,slow,4000,400,1,2,1.0000,1,1.13569,0.15965,14.97,-6.3902
315,5,slow,4000,0,1,0,0.0000,1,1.12568,0.14379,14.73,-6.8356
316,5,slow,4000,200,1,1,0.5000,1,1.12677,0.14637,14.76,-6.1813
317,5,slow,4000,400,1,2,1.0000,1,1.12926,0.14908,14.84,-6.2024
318,6,slow,4000,0,1,0,0.0000,1,1.12674,0.14477,14.78,-6.8130
319,6,slow,4000,200,1,1,0.5000,1,1.12775,0.14771,14.80,-6.1594
320,6,slow,4000,400,1,2,1.0000,1,1.12323,0.14276,14.62,-6.1438
321,7,slow,4000,0,1,0,0.0000,1,1.12702,0.14553,14.78,-6.8089
322,7,slow,4000,200,1,1,0.5000,1,1.12766,0.14750,14.79,-6.1808
323,7,slow,4000,400,1,2,1.0000,1,1.12730,0.14706,14.78,-6.2043
324,8,slow,4000,0,1,0,0.0000,1,1.12736,0.14579,14.80,-6.8246
325,8,slow,4000,200,1,1,0.5000,1,1.12583,0.14511,14.73,-6.1830
326,8,slow,4000,400,1,2,1.0000,1,1.12249,0.14105,14.61,-6.1664
327,9,slow,4000,0,1,0,0.0000,1,1.12768,0.14643,14.80,-6.8208
