sample_idx,glass_id,cooling_type,cooling_chunks,fatigue_cycles,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,mean_coord,energy_per_atom
48,16,fast,40,0,0,0,0.0000,1,1.12294,0.14588,14.52,-6.0016
49,16,fast,40,200,0,1,0.5000,1,1.13667,0.16030,15.02,-6.5389
50,16,fast,40,400,0,2,1.0000,1,1.13510,0.15886,14.96,-6.5264
51,17,fast,40,0,0,0,0.0000,1,1.12333,0.14572,14.54,-5.9860
52,17,fast,40,200,0,1,0.5000,1,1.12317,0.14592,14.54,-5.3952
53,17,fast,40,400,0,2,1.0000,1,1.12493,0.14836,14.61,-5.4260
54,18,fast,40,0,0,0,0.0000,1,1.12434,0.14665,14.59,-5.9728
55,18,fast,40,200,0,1,0.5000,1,1.13396,0.15526,14.99,-6.3418
56,18,fast,40,400,0,2,1.0000,1,1.13444,0.15565,15.01,-6.4208
57,19,fast,40,0,0,0,0.0000,1,1.12419,0.14710,14.57,-5.9570
58,19,fast,40,200,0,1,0.5000,1,1.14082,0.16592,15.15,-6.4003
59,19,fast,40,400,0,2,1.0000,1,1.14058,0.16577,15.14,-6.4207
60,20,fast,40,0,0,0,0.0000,1,1.12482,0.14734,14.60,-6.0078
61,20,fast,40,200,0,1,0.5000,1,1.12509,0.14757,14.63,-5.6346
62,20,fast,40,400,0,2,1.0000,1,1.13475,0.15777,14.98,-6.4008
63,21,fast,40,0,0,0,0.0000,1,1.12388,0.14628,14.57,-5.9901
64,21,fast,40,200,0,1,0.5000,1,1.13253,0.15672,14.88,-6.4184
65,21,fast,40,400,0,2,1.0000,1,1.13383,0.15755,14.93,-6.4208
66,22,fast,40,0,0,0,0.0000,1,1.12518,0.14768,14.61,-6.0331
67,22,fast,40,200,0,1,0.5000,1,1.12516,0.14803,14.62,-5.4672
68,22,fast,40,400,0,2,1.0000,1,1.12619,0.14890,14.67,-5.4980
69,23,fast,40,0,0,0,0.0000,1,1.12416,0.14715,14.57,-6.0259
70,23,fast,40,200,0,1,0.5000,1,1.13986,0.16318,15.16,-6.4172
71,23,fast,40,400,0,2,1.0000,1,1.13858,0.16213,15.10,-6.4921
72,24,fast,40,0,0,0,0.0000,1,1.12268,0.14557,14.52,-5.9824
73,24,fast,40,200,0,1,0.5000,1,1.13954,0.16388,15.14,-6.2572
74,24,fast,40,400,0,2,1.0000,1,1.13924,0.16392,15.13,-6.2356
75,25,fast,40,0,0,0,0.0000,1,1.12352,0.14629,14.54,-5.9910
76,25,fast,40,200,0,1,0.5000,1,1.14004,0.16498,15.12,-6.4613
77,25,fast,40,400,0,2,1.0000,1,1.14059,0.16565,15.14,-6.5147
78,26,fast,40,0,0,0,0.0000,1,1.12448,0.14741,14.58,-5.9691
79,26,fast,40,200,0,1,0.5000,1,1.12663,0.14815,14.71,-6.1356
80,26,fast,40,400,0,2,1.0000,1,1.12414,0.14469,14.63,-6.1495
81,27,fast,40,0,0,0,0.0000,1,1.12376,0.14661,14.55,-5.9483
82,27,fast,40,200,0,1,0.5000,1,1.13344,0.15704,14.93,-6.1590
83,27,fast,40,400,0,2,1.0000,1,1.13268,0.15575,14.90,-6.3563
84,28,fast,40,0,0,0,0.0000,1,1.12483,0.14728,14.60,-5.9762
85,28,fast,40,200,0,1,0.5000,1,1.12651,0.14944,14.68,-5.6094
86,28,fast,40,400,0,2,1.0000,1,1.13957,0.16385,15.12,-6.3758
87,29,fast,40,0,0,0,0.0000,1,1.12672,0.14922,14.67,-6.0280
88,29,fast,40,200,0,1,0.5000,1,1.13895,0.16304,15.11,-6.4072
89,29,fast,40,400,0,2,1.0000,1,1.13706,0.16172,15.02,-6.4183
90,30,fast,40,0,0,0,0.0000,1,1.12315,0.14609,14.53,-5.9978
91,30,fast,40,200,0,1,0.5000,1,1.12394,0.14685,14.58,-5.5030
92,30,fast,40,400,0,2,1.0000,1,1.13405,0.15742,14.95,-6.1965
93,31,fast,40,0,0,0,0.0000,1,1.12350,0.14675,14.53,-5.9719
94,31,fast,40,200,0,1,0.5000,1,1.12791,0.15142,14.71,-5.5088
95,31,fast,40,400,0,2,1.0000,1,1.12741,0.15018,14.70,-5.4920
96,32,fast,40,0,0,0,0.0000,1,1.12570,0.14842,14.62,-6.0018
97,32,fast,40,200,0,1,0.5000,1,1.13418,0.15752,14.97,-6.3605
98,32,fast,40,400,0,2,1.0000,1,1.13383,0.15719,14.94,-6.3630
99,33,fast,40,0,0,0,0.0000,1,1.12652,0.14921,14.66,-6.0070
100,33,fast,40,200,0,1,0.5000,1,1.13892,0.16446,15.08,-6.1573
101,33,fast,40,400,0,2,1.0000,1,1.14200,0.16754,15.20,-6.2498
102,34,fast,40,0,0,0,0.0000,1,1.12324,0.14610,14.53,-5.9645
103,34,fast,40,200,0,1,0.5000,1,1.12473,0.14780,14.60,-5.5361
104,34,fast,40,400,0,2,1.0000,1,1.12567,0.14863,14.63,-5.5380
105,35,fast,40,0,0,0,0.0000,1,1.12304,0.14608,14.52,-5.9713
106,35,fast,40,200,0,1,0.5000,1,1.13982,0.16437,15.13,-6.4827
107,35,fast,40,400,0,2,1.0000,1,1.13941,0.16368,15.11,-6.5546
108,36,fast,40,0,0,0,0.0000,1,1.12379,0.14661,14.55,-5.9322
109,36,fast,40,200,0,1,0.5000,1,1.13750,0.16178,15.05,-6.3447
110,36,fast,40,400,0,2,1.0000,1,1.13689,0.16181,15.01,-6.4194
111,37,fast,40,0,0,0,0.0000,1,1.12503,0.14749,14.60,-5.9957
112,37,fast,40,200,0,1,0.5000,1,1.13617,0.15973,15.02,-6.2313
113,37,fast,40,400,0,2,1.0000,1,1.14064,0.16554,15.16,-6.5796
114,38,fast,40,0,0,0,0.0000,1,1.12468,0.14726,14.59,-5.9643
115,38,fast,40,200,0,1,0.5000,1,1.13885,0.16363,15.08,-6.3944
116,38,fast,40,400,0,2,1.0000,1,1.14004,0.16478,15.13,-6.4330
117,39,fast,40,0,0,0,0.0000,1,1.12224,0.14494,14.50,-5.9786
118,39,fast,40,200,0,1,0.5000,1,1.13280,0.15402,14.96,-6.2999
119,39,fast,40,400,0,2,1.0000,1,1.13626,0.15798,15.08,-6.2664
120,40,fast,40,0,0,0,0.0000,1,1.12404,0.14693,14.56,-6.0105
121,40,fast,40,200,0,1,0.5000,1,1.14215,0.16801,15.18,-6.4501
122,40,fast,40,400,0,2,1.0000,1,1.14270,0.16844,15.20,-6.4539
123,41,fast,40,0,0,0,0.0000,1,1.12285,0.14519,14.53,-6.0166
124,41,fast,40,200,0,1,0.5000,1,1.12706,0.15047,14.69,-5.6629
125,41,fast,40,400,0,2,1.0000,1,1.12508,0.14700,14.64,-5.6864
126,42,fast,40,0,0,0,0.0000,1,1.12485,0.14768,14.59,-5.9469
127,42,fast,40,200,0,1,0.5000,1,1.13890,0.16289,15.11,-6.3790
128,42,fast,40,400,0,2,1.0000,1,1.13739,0.16088,15.07,-6.3774
129,43,fast,40,0,0,0,0.0000,1,1.12286,0.14582,14.51,-5.9502
130,43,fast,40,200,0,1,0.5000,1,1.13152,0.15437,14.87,-6.0632
131,43,fast,40,400,0,2,1.0000,1,1.13597,0.15863,15.04,-6.3257
132,44,fast,40,0,0,0,0.0000,1,1.12364,0.14625,14.55,-5.9877
133,44,fast,40,200,0,1,0.5000,1,1.13523,0.15929,14.97,-6.2828
134,44,fast,40,400,0,2,1.0000,1,1.13606,0.15904,15.04,-6.3146
135,45,fast,40,0,0,0,0.0000,1,1.12294,0.14599,14.52,-5.9753
136,45,fast,40,200,0,1,0.5000,1,1.13726,0.16126,15.05,-6.3378
137,45,fast,40,400,0,2,1.0000,1,1.13771,0.16043,15.09,-6.4566
138,46,fast,40,0,0,0,0.0000,1,1.12527,0.14781,14.62,-5.9623
139,46,fast,40,200,0,1,0.5000,1,1.13242,0.15452,14.92,-6.3938
140,46,fast,40,400,0,2,1.0000,1,1.13286,0.15520,14.93,-6.3983
141,47,fast,40,0,0,0,0.0000,1,1.12352,0.14629,14.54,-5.9892
142,47,fast,40,200,0,1,0.5000,1,1.13943,0.16429,15.11,-6.0846
143,47,fast,40,400,0,2,1.0000,1,1.13828,0.16283,15.07,-6.1313
144,48,fast,40,0,0,0,0.0000,1,1.12385,0.14706,14.54,-5.9968
145,48,fast,40,200,0,1,0.5000,1,1.12670,0.14898,14.70,-5.7650
146,48,fast,40,400,0,2,1.0000,1,1.12544,0.14775,14.65,-5.8050
147,49,fast,40,0,0,0,0.0000,1,1.12362,0.14620,14.55,-5.9835
148,49,fast,40,200,0,1,0.5000,1,1.12550,0.14916,14.62,-5.3372
149,49,fast,40,400,0,2,1.0000,1,1.12557,0.14856,14.63,-5.4323
150,50,fast,40,0,0,0,0.0000,1,1.12315,0.14546,14.54,-5.9928
151,50,fast,40,200,0,1,0.5000,1,1.12483,0.14841,14.60,-5.4280
152,50,fast,40,400,0,2,1.0000,1,1.12387,0.14708,14.56,-5.4373
153,51,fast,40,0,0,0,0.0000,1,1.12272,0.14542,14.51,-6.0118
154,51,fast,40,200,0,1,0.5000,1,1.13755,0.16244,15.03,-6.5113
155,51,fast,40,400,0,2,1.0000,1,1.13751,0.16219,15.04,-6.4302
156,52,fast,40,0,0,0,0.0000,1,1.12417,0.14696,14.57,-6.0038
157,52,fast,40,200,0,1,0.5000,1,1.13847,0.16334,15.08,-6.5008
158,52,fast,40,400,0,2,1.0000,1,1.13997,0.16427,15.14,-6.4651
159,53,fast,40,0,0,0,0.0000,1,1.12471,0.14733,14.59,-6.0241
160,53,fast,40,200,0,1,0.5000,1,1.13392,0.15729,14.94,-6.1695
161,53,fast,40,400,0,2,1.0000,1,1.13407,0.15748,14.95,-6.2198
162,54,fast,40,0,0,0,0.0000,1,1.12245,0.14490,14.52,-6.0006
163,54,fast,40,200,0,1,0.5000,1,1.14082,0.16619,15.15,-6.3207
164,54,fast,40,400,0,2,1.0000,1,1.14330,0.16868,15.24,-6.3487
165,55,fast,40,0,0,0,0.0000,1,1.12259,0.14565,14.51,-5.9761
166,55,fast,40,200,0,1,0.5000,1,1.12797,0.15164,14.71,-5.4483
167,55,fast,40,400,0,2,1.0000,1,1.12790,0.15157,14.71,-5.4895
168,56,fast,40,0,0,0,0.0000,1,1.12372,0.14659,14.54,-5.9887
169,56,fast,40,200,0,1,0.5000,1,1.13569,0.15925,15.00,-6.3728
170,56,fast,40,400,0,2,1.0000,1,1.13613,0.15999,15.01,-6.3246
171,57,fast,40,0,0,0,0.0000,1,1.12278,0.14549,14.52,-6.0034
172,57,fast,40,200,0,1,0.5000,1,1.14045,0.16428,15.18,-6.4086
173,57,fast,40,400,0,2,1.0000,1,1.13901,0.16280,15.13,-6.3897
174,58,fast,40,0,0,0,0.0000,1,1.12307,0.14529,14.53,-5.9781
175,58,fast,40,200,0,1,0.5000,1,1.12432,0.14772,14.57,-5.4543
176,58,fast,40,400,0,2,1.0000,1,1.12566,0.14829,14.64,-5.5953
177,59,fast,40,0,0,0,0.0000,1,1.12369,0.14671,14.55,-6.0079
178,59,fast,40,200,0,1,0.5000,1,1.12483,0.14770,14.61,-5.5368
179,59,fast,40,400,0,2,1.0000,1,1.13372,0.15702,14.95,-6.1738
180,60,fast,40,0,0,0,0.0000,1,1.12484,0.14732,14.60,-6.0097
181,60,fast,40,200,0,1,0.5000,1,1.14192,0.16610,15.20,-6.5389
182,60,fast,40,400,0,2,1.0000,1,1.14147,0.16539,15.19,-6.5642
183,61,fast,40,0,0,0,0.0000,1,1.12414,0.14643,14.59,-6.0795
184,61,fast,40,200,0,1,0.5000,1,1.14155,0.16645,15.18,-6.3955
185,61,fast,40,400,0,2,1.0000,1,1.14105,0.16612,15.16,-6.3649
186,62,fast,40,0,0,0,0.0000,1,1.12503,0.14792,14.60,-5.9927
187,62,fast,40,200,0,1,0.5000,1,1.12820,0.15137,14.73,-5.6403
188,62,fast,40,400,0,2,1.0000,1,1.13788,0.16253,15.05,-6.2523
189,63,fast,40,0,0,0,0.0000,1,1.12519,0.14790,14.61,-5.9893
190,63,fast,40,200,0,1,0.5000,1,1.14545,0.17173,15.31,-6.5431
191,63,fast,40,400,0,2,1.0000,1,1.14588,0.17192,15.33,-6.4974
192,64,fast,40,0,0,0,0.0000,1,1.12379,0.14642,14.55,-5.9868
193,64,fast,40,200,0,1,0.5000,1,1.13252,0.15527,14.90,-5.9302
194,64,fast,40,400,0,2,1.0000,1,1.12909,0.15146,14.79,-5.9622
195,65,fast,40,0,0,0,0.0000,1,1.12255,0.14569,14.50,-5.9630
196,65,fast,40,200,0,1,0.5000,1,1.12491,0.14805,14.61,-5.4004
197,65,fast,40,400,0,2,1.0000,1,1.12367,0.14694,14.55,-5.4243
198,66,fast,40,0,0,0,0.0000,1,1.12596,0.14889,14.63,-5.9726
199,66,fast,40,200,0,1,0.5000,1,1.12751,0.14996,14.72,-5.6223
200,66,fast,40,400,0,2,1.0000,1,1.13910,0.16363,15.11,-6.2494
201,67,fast,40,0,0,0,0.0000,1,1.12266,0.14541,14.51,-5.9883
202,67,fast,40,200,0,1,0.5000,1,1.13884,0.16266,15.10,-6.5059
203,67,fast,40,400,0,2,1.0000,1,1.13822,0.16193,15.09,-6.4754
204,68,fast,40,0,0,0,0.0000,1,1.12404,0.14726,14.55,-5.9710
205,68,fast,40,200,0,1,0.5000,1,1.14247,0.16708,15.22,-6.4235
206,68,fast,40,400,0,2,1.0000,1,1.14128,0.16554,15.19,-6.4554
207,69,fast,40,0,0,0,0.0000,1,1.12406,0.14694,14.56,-6.0020
208,69,fast,40,200,0,1,0.5000,1,1.13166,0.15423,14.88,-6.0727
209,69,fast,40,400,0,2,1.0000,1,1.13185,0.15407,14.89,-6.1472
210,70,fast,40,0,0,0,0.0000,1,1.12301,0.14600,14.52,-5.9357
211,70,fast,40,200,0,1,0.5000,1,1.14297,0.16833,15.22,-6.4972
212,70,fast,40,400,0,2,1.0000,1,1.14210,0.16738,15.19,-6.4853
213,71,fast,40,0,0,0,0.0000,1,1.12441,0.14726,14.57,-5.9614
214,71,fast,40,200,0,1,0.5000,1,1.12436,0.14792,14.58,-5.3943
215,71,fast,40,400,0,2,1.0000,1,1.13196,0.15246,14.94,-6.3404
216,72,fast,40,0,0,0,0.0000,1,1.12597,0.14931,14.62,-5.9765
217,72,fast,40,200,0,1,0.5000,1,1.13969,0.16474,15.13,-6.1678
218,72,fast,40,400,0,2,1.0000,1,1.13699,0.16124,15.04,-6.2507
219,73,fast,40,0,0,0,0.0000,1,1.12322,0.14592,14.53,-5.9766
220,73,fast,40,200,0,1,0.5000,1,1.13379,0.15685,14.94,-6.2649
221,73,fast,40,400,0,2,1.0000,1,1.13775,0.16257,15.04,-6.4727
222,74,fast,40,0,0,0,0.0000,1,1.12263,0.14530,14.51,-5.9910
223,74,fast,40,200,0,1,0.5000,1,1.13399,0.15857,14.93,-6.2882
224,74,fast,40,400,0,2,1.0000,1,1.13500,0.15894,14.98,-6.2843
225,75,fast,40,0,0,0,0.0000,1,1.12320,0.14606,14.53,-6.0088
226,75,fast,40,200,0,1,0.5000,1,1.12840,0.15119,14.75,-5.6932
227,75,fast,40,400,0,2,1.0000,1,1.13904,0.16323,15.11,-6.4347
228,76,fast,40,0,0,0,0.0000,1,1.12145,0.14358,14.48,-5.9919
229,76,fast,40,200,0,1,0.5000,1,1.14105,0.16590,15.16,-6.6171
230,76,fast,40,400,0,2,1.0000,1,1.14079,0.16537,15.16,-6.6450
231,77,fast,40,0,0,0,0.0000,1,1.12419,0.14727,14.56,-5.9907
232,77,fast,40,200,0,1,0.5000,1,1.12677,0.15006,14.68,-5.5331
233,77,fast,40,400,0,2,1.0000,1,1.13386,0.15750,14.93,-6.4680
234,78,fast,40,0,0,0,0.0000,1,1.12317,0.14571,14.54,-5.9952
235,78,fast,40,200,0,1,0.5000,1,1.13261,0.15643,14.88,-6.3629
236,78,fast,40,400,0,2,1.0000,1,1.13398,0.15789,14.93,-6.3699
237,79,fast,40,0,0,0,0.0000,1,1.12579,0.14846,14.63,-5.9901
238,79,fast,40,200,0,1,0.5000,1,1.13976,0.16408,15.14,-6.4141
239,79,fast,40,400,0,2,1.0000,1,1.13873,0.16318,15.10,-6.4970
240,80,fast,40,0,0,0,0.0000,1,1.12344,0.14606,14.54,-5.9849
241,80,fast,40,200,0,1,0.5000,1,1.12450,0.14805,14.58,-5.4530
242,80,fast,40,400,0,2,1.0000,1,1.12611,0.14873,14.66,-5.5520
243,81,fast,40,0,0,0,0.0000,1,1.12440,0.14688,14.58,-6.0598
244,81,fast,40,200,0,1,0.5000,1,1.13927,0.16440,15.12,-6.2472
245,81,fast,40,400,0,2,1.0000,1,1.13895,0.16363,15.10,-6.2602
246,82,fast,40,0,0,0,0.0000,1,1.12399,0.14719,14.55,-5.9590
247,82,fast,40,200,0,1,0.5000,1,1.13786,0.16203,15.07,-6.3791
248,82,fast,40,400,0,2,1.0000,1,1.13902,0.16284,15.12,-6.4357
249,83,fast,40,0,0,0,0.0000,1,1.12412,0.14641,14.58,-5.9912
250,83,fast,40,200,0,1,0.5000,1,1.13379,0.15715,14.94,-6.1997
251,83,fast,40,400,0,2,1.0000,1,1.13274,0.15520,14.91,-6.3091
252,84,fast,40,0,0,0,0.0000,1,1.12481,0.14821,14.58,-5.9693
253,84,fast,40,200,0,1,0.5000,1,1.12309,0.14506,14.56,-5.5249
254,84,fast,40,400,0,2,1.0000,1,1.13844,0.16243,15.10,-6.2930
255,85,fast,40,0,0,0,0.0000,1,1.12313,0.14556,14.53,-5.9684
256,85,fast,40,200,0,1,0.5000,1,1.13628,0.15985,15.03,-6.3376
257,85,fast,40,400,0,2,1.0000,1,1.13456,0.15802,14.97,-6.3491
258,86,fast,40,0,0,0,0.0000,1,1.12408,0.14711,14.56,-5.9693
259,86,fast,40,200,0,1,0.5000,1,1.13588,0.15980,15.00,-6.2874
260,86,fast,40,400,0,2,1.0000,1,1.13844,0.16228,15.10,-6.2456
261,87,fast,40,0,0,0,0.0000,1,1.12467,0.14779,14.59,-5.9878
262,87,fast,40,200,0,1,0.5000,1,1.13256,0.15637,14.90,-5.9045
263,87,fast,40,400,0,2,1.0000,1,1.14266,0.16835,15.22,-6.2240
264,88,fast,40,0,0,0,0.0000,1,1.12435,0.14780,14.56,-5.9978
265,88,fast,40,200,0,1,0.5000,1,1.14447,0.17000,15.31,-6.3913
266,88,fast,40,400,0,2,1.0000,1,1.14335,0.16886,15.24,-6.4241
267,89,fast,40,0,0,0,0.0000,1,1.12328,0.14599,14.54,-6.0269
268,89,fast,40,200,0,1,0.5000,1,1.13647,0.16073,15.01,-6.4314
269,89,fast,40,400,0,2,1.0000,1,1.13746,0.16179,15.04,-6.4602
270,90,fast,40,0,0,0,0.0000,1,1.12476,0.14711,14.60,-6.0176
271,90,fast,40,200,0,1,0.5000,1,1.13299,0.15536,14.93,-6.4017
272,90,fast,40,400,0,2,1.0000,1,1.13287,0.15513,14.93,-6.3977
273,91,fast,40,0,0,0,0.0000,1,1.12553,0.14783,14.63,-5.9956
274,91,fast,40,200,0,1,0.5000,1,1.13610,0.15918,15.02,-6.4268
275,91,fast,40,400,0,2,1.0000,1,1.13683,0.16005,15.05,-6.4762
276,92,fast,40,0,0,0,0.0000,1,1.12054,0.14245,14.45,-6.0309
277,92,fast,40,200,0,1,0.5000,1,1.12701,0.15062,14.68,-5.4900
278,92,fast,40,400,0,2,1.0000,1,1.13694,0.16067,15.05,-6.3896
279,93,fast,40,0,0,0,0.0000,1,1.12249,0.14500,14.51,-5.9913
280,93,fast,40,200,0,1,0.5000,1,1.12741,0.14885,14.74,-5.9445
281,93,fast,40,400,0,2,1.0000,1,1.12697,0.14860,14.72,-5.9234
282,94,fast,40,0,0,0,0.0000,1,1.12447,0.14693,14.59,-5.9643
283,94,fast,40,200,0,1,0.5000,1,1.12686,0.15005,14.68,-5.5275
284,94,fast,40,400,0,2,1.0000,1,1.13947,0.16468,15.10,-6.4034
285,95,fast,40,0,0,0,0.0000,1,1.12379,0.14620,14.57,-6.0014
286,95,fast,40,200,0,1,0.5000,1,1.14126,0.16638,15.17,-6.4590
287,95,fast,40,400,0,2,1.0000,1,1.14102,0.16563,15.18,-6.4978
288,96,fast,40,0,0,0,0.0000,1,1.12563,0.14860,14.62,-5.9765
289,96,fast,40,200,0,1,0.5000,1,1.12604,0.15002,14.63,-5.4457
290,96,fast,40,400,0,2,1.0000,1,1.12847,0.15196,14.74,-5.6917
291,97,fast,40,0,0,0,0.0000,1,1.12277,0.14524,14.53,-5.9894
292,97,fast,40,200,0,1,0.5000,1,1.13491,0.15761,15.00,-6.2194
293,97,fast,40,400,0,2,1.0000,1,1.13386,0.15662,14.96,-6.2457
294,98,fast,40,0,0,0,0.0000,1,1.12407,0.14649,14.57,-5.9852
295,98,fast,40,200,0,1,0.5000,1,1.12924,0.15030,14.82,-6.3239
296,98,fast,40,400,0,2,1.0000,1,1.12809,0.14907,14.78,-6.2697
297,99,fast,40,0,0,0,0.0000,1,1.12466,0.14775,14.58,-5.9678
298,99,fast,40,200,0,1,0.5000,1,1.13114,0.15359,14.87,-6.2372
299,99,fast,40,400,0,2,1.0000,1,1.13597,0.15938,15.03,-6.2458
300,0,slow,4000,0,1,0,0.0000,1,1.14041,0.16058,15.25,-7.0123
301,0,slow,4000,200,1,1,0.5000,1,1.13610,0.15672,15.10,-6.4142
302,0,slow,4000,400,1,2,1.0000,1,1.13439,0.15499,15.03,-6.3576
303,1,slow,4000,0,1,0,0.0000,1,1.13875,0.15878,15.20,-7.0180
304,1,slow,4000,200,1,1,0.5000,1,1.13477,0.15549,15.04,-6.3847
305,1,slow,4000,400,1,2,1.0000,1,1.13302,0.15335,14.99,-6.3423
306,2,slow,4000,0,1,0,0.0000,1,1.13556,0.15815,14.99,-7.0593
307,2,slow,4000,200,1,1,0.5000,1,1.13692,0.15974,15.06,-6.4705
308,2,slow,4000,400,1,2,1.0000,1,1.13567,0.15838,15.02,-6.4096
309,3,slow,4000,0,1,0,0.0000,1,1.13506,0.15612,15.03,-6.8994
310,3,slow,4000,200,1,1,0.5000,1,1.13220,0.15368,14.93,-6.2726
311,3,slow,4000,400,1,2,1.0000,1,1.13262,0.15444,14.93,-6.2069
312,4,slow,4000,0,1,0,0.0000,1,1.13882,0.15933,15.20,-6.8930
313,4,slow,4000,200,1,1,0.5000,1,1.13242,0.15359,14.95,-6.2217
314,4,slow,4000,400,1,2,1.0000,1,1.13220,0.15328,14.94,-6.2544
315,5,slow,4000,0,1,0,0.0000,1,1.13705,0.15761,15.12,-6.9207
316,5,slow,4000,200,1,1,0.5000,1,1.13286,0.15418,14.96,-6.2430
317,5,slow,4000,400,1,2,1.0000,1,1.13133,0.15274,14.90,-6.2991
318,6,slow,4000,0,1,0,0.0000,1,1.14148,0.16114,15.31,-7.0166
319,6,slow,4000,200,1,1,0.5000,1,1.13487,0.15549,15.05,-6.3959
320,6,slow,4000,400,1,2,1.0000,1,1.13352,0.15402,15.00,-6.3830
321,7,slow,4000,0,1,0,0.0000,1,1.13868,0.15861,15.20,-7.0115
322,7,slow,4000,200,1,1,0.5000,1,1.13434,0.15544,15.02,-6.3828
323,7,slow,4000,400,1,2,1.0000,1,1.13533,0.15601,15.07,-6.3687
324,8,slow,4000,0,1,0,0.0000,1,1.13405,0.15471,15.00,-6.9071
325,8,slow,4000,200,1,1,0.5000,1,1.13217,0.15333,14.93,-6.2754
326,8,slow,4000,400,1,2,1.0000,1,1.13130,0.15269,14.89,-6.2836
327,9,slow,4000,0,1,0,0.0000,1,1.14037,0.16026,15.26,-7.0307
