sample_idx,glass_id,cooling_type,cooling_chunks,fatigue_cycles,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,mean_coord,energy_per_atom
66,7,fast,40,150,0,3,0.3750,1,1.12646,0.14650,14.73,-6.0542
67,7,fast,40,200,0,4,0.5000,1,1.12603,0.14595,14.73,-6.0614
68,7,fast,40,250,0,5,0.6250,1,1.12398,0.14331,14.66,-6.0749
69,7,fast,40,300,0,6,0.7500,1,1.12692,0.14668,14.77,-6.1217
70,7,fast,40,350,0,7,0.8750,1,1.12673,0.14692,14.74,-6.0543
71,7,fast,40,400,0,8,1.0000,1,1.12673,0.14719,14.75,-6.0107
72,8,fast,40,0,0,0,0.0000,1,1.12010,0.14275,14.41,-6.0357
73,8,fast,40,50,0,1,0.1250,1,1.13225,0.15599,14.88,-5.8124
74,8,fast,40,100,0,2,0.2500,1,1.13322,0.15746,14.91,-5.8880
75,8,fast,40,150,0,3,0.3750,1,1.13693,0.16223,15.03,-5.9708
76,8,fast,40,200,0,4,0.5000,1,1.13625,0.16091,15.02,-5.9941
77,8,fast,40,250,0,5,0.6250,1,1.13339,0.15791,14.91,-5.9023
78,8,fast,40,300,0,6,0.7500,1,1.13504,0.16003,14.97,-5.9502
79,8,fast,40,350,0,7,0.8750,1,1.13227,0.15740,14.87,-5.9628
80,8,fast,40,400,0,8,1.0000,1,1.13418,0.15904,14.93,-6.0141
81,9,fast,40,0,0,0,0.0000,1,1.12377,0.14439,14.61,-6.5038
82,9,fast,40,50,0,1,0.1250,1,1.12595,0.14500,14.74,-6.0085
83,9,fast,40,100,0,2,0.2500,1,1.12866,0.14902,14.83,-6.0736
84,9,fast,40,150,0,3,0.3750,1,1.12533,0.14473,14.71,-6.0564
85,9,fast,40,200,0,4,0.5000,1,1.12573,0.14626,14.70,-6.0820
86,9,fast,40,250,0,5,0.6250,1,1.12332,0.14222,14.64,-6.0891
87,9,fast,40,300,0,6,0.7500,1,1.12454,0.14409,14.67,-6.0491
88,9,fast,40,350,0,7,0.8750,1,1.12986,0.15034,14.88,-5.9729
89,9,fast,40,400,0,8,1.0000,1,1.12979,0.15078,14.84,-6.0543
90,10,fast,40,0,0,0,0.0000,1,1.12648,0.15017,14.63,-5.9217
91,10,fast,40,50,0,1,0.1250,1,1.12845,0.14873,14.81,-6.0422
92,10,fast,40,100,0,2,0.2500,1,1.12943,0.14935,14.86,-6.1705
93,10,fast,40,150,0,3,0.3750,1,1.12823,0.14871,14.80,-5.9527
94,10,fast,40,200,0,4,0.5000,1,1.12470,0.14427,14.68,-6.1050
95,10,fast,40,250,0,5,0.6250,1,1.13233,0.15252,14.97,-6.0457
96,10,fast,40,300,0,6,0.7500,1,1.12696,0.14708,14.76,-6.1880
97,10,fast,40,350,0,7,0.8750,1,1.12801,0.14858,14.80,-6.0673
98,10,fast,40,400,0,8,1.0000,1,1.12801,0.14851,14.79,-6.0092
99,11,fast,40,0,0,0,0.0000,1,1.12257,0.14553,14.50,-6.0006
100,11,fast,40,50,0,1,0.1250,1,1.12238,0.14585,14.50,-5.2040
101,11,fast,40,100,0,2,0.2500,1,1.12669,0.14983,14.67,-5.3541
102,11,fast,40,150,0,3,0.3750,1,1.12397,0.14732,14.59,-5.2352
103,11,fast,40,200,0,4,0.5000,1,1.12700,0.15052,14.68,-5.3556
104,11,fast,40,250,0,5,0.6250,1,1.12812,0.15067,14.76,-5.4657
105,11,fast,40,300,0,6,0.7500,1,1.13210,0.15685,14.85,-6.0348
106,11,fast,40,350,0,7,0.8750,1,1.13424,0.15820,14.95,-5.9095
107,11,fast,40,400,0,8,1.0000,1,1.13264,0.15770,14.87,-6.0200
108,12,fast,40,0,0,0,0.0000,1,1.12928,0.14945,14.85,-6.7497
109,12,fast,40,50,0,1,0.1250,1,1.12807,0.14863,14.81,-5.9402
110,12,fast,40,100,0,2,0.2500,1,1.12751,0.14677,14.80,-6.1690
111,12,fast,40,150,0,3,0.3750,1,1.12529,0.14496,14.70,-6.1217
112,12,fast,40,200,0,4,0.5000,1,1.12807,0.14776,14.81,-6.0202
113,12,fast,40,250,0,5,0.6250,1,1.12454,0.14352,14.68,-6.0427
114,12,fast,40,300,0,6,0.7500,1,1.12819,0.14814,14.80,-6.1213
115,12,fast,40,350,0,7,0.8750,1,1.12646,0.14646,14.73,-6.1346
116,12,fast,40,400,0,8,1.0000,1,1.12650,0.14562,14.76,-6.1690
117,13,fast,40,0,0,0,0.0000,1,1.12286,0.14611,14.51,-5.9784
118,13,fast,40,50,0,1,0.1250,1,1.13182,0.15359,14.92,-5.8908
119,13,fast,40,100,0,2,0.2500,1,1.13393,0.15532,14.99,-6.1821
120,13,fast,40,150,0,3,0.3750,1,1.13221,0.15403,14.92,-5.9496
121,13,fast,40,200,0,4,0.5000,1,1.13413,0.15581,15.00,-6.0945
122,13,fast,40,250,0,5,0.6250,1,1.13462,0.15692,15.02,-5.9593
123,13,fast,40,300,0,6,0.7500,1,1.13115,0.15198,14.90,-6.0164
124,13,fast,40,350,0,7,0.8750,1,1.12890,0.14994,14.81,-6.0388
125,13,fast,40,400,0,8,1.0000,1,1.13295,0.15456,14.95,-5.9720
126,14,fast,40,0,0,0,0.0000,1,1.12435,0.14779,14.56,-5.9624
127,14,fast,40,50,0,1,0.1250,1,1.12831,0.14548,14.88,-5.9080
128,14,fast,40,100,0,2,0.2500,1,1.14375,0.16829,15.26,-6.7544
129,14,fast,40,150,0,3,0.3750,1,1.14257,0.16828,15.19,-6.6805
130,14,fast,40,200,0,4,0.5000,1,1.14178,0.16714,15.16,-6.6991
131,14,fast,40,250,0,5,0.6250,1,1.14176,0.16719,15.16,-6.6847
132,14,fast,40,300,0,6,0.7500,1,1.14146,0.16724,15.14,-6.7416
133,14,fast,40,350,0,7,0.8750,1,1.14464,0.16910,15.30,-6.6840
134,14,fast,40,400,0,8,1.0000,1,1.14326,0.16838,15.23,-6.6611
135,15,fast,40,0,0,0,0.0000,1,1.11901,0.14027,14.41,-6.0110
136,15,fast,40,50,0,1,0.1250,1,1.12804,0.15025,14.76,-5.6295
137,15,fast,40,100,0,2,0.2500,1,1.12609,0.14934,14.65,-5.5802
138,15,fast,40,150,0,3,0.3750,1,1.12666,0.14929,14.70,-5.5769
139,15,fast,40,200,0,4,0.5000,1,1.13262,0.15533,14.91,-5.8025
140,15,fast,40,250,0,5,0.6250,1,1.13507,0.15812,14.99,-5.9103
141,15,fast,40,300,0,6,0.7500,1,1.13380,0.15701,14.95,-5.8563
142,15,fast,40,350,0,7,0.8750,1,1.13469,0.15811,14.98,-5.9329
143,15,fast,40,400,0,8,1.0000,1,1.13818,0.16184,15.09,-5.9199
144,16,fast,40,0,0,0,0.0000,1,1.12415,0.14710,14.55,-5.9530
145,16,fast,40,50,0,1,0.1250,1,1.13469,0.15925,14.95,-6.2659
146,16,fast,40,100,0,2,0.2500,1,1.13273,0.15636,14.88,-6.1741
147,16,fast,40,150,0,3,0.3750,1,1.13278,0.15685,14.87,-6.2809
148,16,fast,40,200,0,4,0.5000,1,1.13515,0.15840,14.98,-6.1884
149,16,fast,40,250,0,5,0.6250,1,1.13526,0.15892,14.97,-6.3704
150,16,fast,40,300,0,6,0.7500,1,1.13230,0.15613,14.85,-6.3429
151,16,fast,40,350,0,7,0.8750,1,1.13405,0.15732,14.93,-6.2881
152,16,fast,40,400,0,8,1.0000,1,1.13585,0.15910,15.00,-6.3184
153,17,fast,40,0,0,0,0.0000,1,1.12082,0.14340,14.45,-6.0478
154,17,fast,40,50,0,1,0.1250,1,1.12599,0.14725,14.69,-5.4248
155,17,fast,40,100,0,2,0.2500,1,1.13450,0.15784,14.95,-5.9678
156,17,fast,40,150,0,3,0.3750,1,1.13318,0.15607,14.92,-5.8746
157,17,fast,40,200,0,4,0.5000,1,1.13370,0.15608,14.95,-5.9828
158,17,fast,40,250,0,5,0.6250,1,1.13292,0.15690,14.88,-5.9534
159,17,fast,40,300,0,6,0.7500,1,1.13549,0.15884,14.99,-5.8312
160,17,fast,40,350,0,7,0.8750,1,1.13205,0.15496,14.86,-5.9635
161,17,fast,40,400,0,8,1.0000,1,1.13121,0.15417,14.84,-5.8337
162,18,fast,40,0,0,0,0.0000,1,1.12030,0.14005,14.48,-6.0790
163,18,fast,40,50,0,1,0.1250,1,1.13349,0.15791,14.91,-6.1002
164,18,fast,40,100,0,2,0.2500,1,1.13956,0.16392,15.14,-6.2029
165,18,fast,40,150,0,3,0.3750,1,1.13717,0.16078,15.08,-6.1476
166,18,fast,40,200,0,4,0.5000,1,1.13802,0.16401,15.05,-6.0913
167,18,fast,40,250,0,5,0.6250,1,1.13224,0.15619,14.87,-6.2918
168,18,fast,40,300,0,6,0.7500,1,1.13328,0.15732,14.91,-6.1151
169,18,fast,40,350,0,7,0.8750,1,1.13617,0.15994,15.02,-6.2229
170,18,fast,40,400,0,8,1.0000,1,1.13353,0.15645,14.94,-6.2157
171,19,fast,40,0,0,0,0.0000,1,1.12348,0.14735,14.52,-5.9693
172,19,fast,40,50,0,1,0.1250,1,1.13229,0.15362,14.95,-6.0176
173,19,fast,40,100,0,2,0.2500,1,1.12727,0.14677,14.79,-6.0871
174,19,fast,40,150,0,3,0.3750,1,1.12709,0.14660,14.79,-6.0288
175,19,fast,40,200,0,4,0.5000,1,1.12751,0.14780,14.77,-6.0847
176,19,fast,40,250,0,5,0.6250,1,1.12806,0.14792,14.81,-5.9846
177,19,fast,40,300,0,6,0.7500,1,1.13376,0.15449,15.02,-5.9935
178,19,fast,40,350,0,7,0.8750,1,1.12993,0.15079,14.86,-6.0575
179,19,fast,40,400,0,8,1.0000,1,1.12824,0.14881,14.80,-5.9720
180,20,fast,40,0,0,0,0.0000,1,1.11468,0.12910,14.37,-6.5911
181,20,fast,40,50,0,1,0.1250,1,1.11687,0.13400,14.42,-6.0347
182,20,fast,40,100,0,2,0.2500,1,1.12732,0.14719,14.78,-6.1114
183,20,fast,40,150,0,3,0.3750,1,1.12735,0.14724,14.78,-6.0785
184,20,fast,40,200,0,4,0.5000,1,1.12651,0.14617,14.75,-6.1272
185,20,fast,40,250,0,5,0.6250,1,1.12614,0.14494,14.75,-6.1968
186,20,fast,40,300,0,6,0.7500,1,1.12772,0.14781,14.80,-6.0349
187,20,fast,40,350,0,7,0.8750,1,1.12495,0.14434,14.69,-6.1337
188,20,fast,40,400,0,8,1.0000,1,1.12699,0.14732,14.76,-6.0174
189,21,fast,40,0,0,0,0.0000,1,1.12634,0.14871,14.66,-6.0573
190,21,fast,40,50,0,1,0.1250,1,1.12391,0.14717,14.56,-5.2022
191,21,fast,40,100,0,2,0.2500,1,1.12151,0.14283,14.52,-5.4199
192,21,fast,40,150,0,3,0.3750,1,1.12678,0.14478,14.80,-6.0678
193,21,fast,40,200,0,4,0.5000,1,1.12605,0.14365,14.79,-5.9318
194,21,fast,40,250,0,5,0.6250,1,1.12541,0.14302,14.76,-5.9788
195,21,fast,40,300,0,6,0.7500,1,1.12412,0.14103,14.72,-6.0451
196,21,fast,40,350,0,7,0.8750,1,1.12592,0.14308,14.78,-5.9821
197,21,fast,40,400,0,8,1.0000,1,1.12298,0.13985,14.68,-6.0184
198,22,fast,40,0,0,0,0.0000,1,1.11843,0.13912,14.40,-6.0925
199,22,fast,40,50,0,1,0.1250,1,1.12072,0.14396,14.45,-5.2483
200,22,fast,40,100,0,2,0.2500,1,1.14133,0.16670,15.15,-6.7169
201,22,fast,40,150,0,3,0.3750,1,1.14467,0.16946,15.29,-6.7136
202,22,fast,40,200,0,4,0.5000,1,1.14464,0.16977,15.27,-6.7390
203,22,fast,40,250,0,5,0.6250,1,1.14376,0.16836,15.26,-6.7091
204,22,fast,40,300,0,6,0.7500,1,1.14477,0.16989,15.29,-6.5726
205,22,fast,40,350,0,7,0.8750,1,1.14107,0.16645,15.14,-6.6661
206,22,fast,40,400,0,8,1.0000,1,1.14087,0.16614,15.13,-6.7376
207,23,fast,40,0,0,0,0.0000,1,1.12679,0.14998,14.66,-5.9882
208,23,fast,40,50,0,1,0.1250,1,1.12315,0.14235,14.63,-6.1109
209,23,fast,40,100,0,2,0.2500,1,1.12264,0.14124,14.62,-5.9786
210,23,fast,40,150,0,3,0.3750,1,1.12595,0.14578,14.74,-5.8965
211,23,fast,40,200,0,4,0.5000,1,1.12844,0.15019,14.81,-5.9359
212,23,fast,40,250,0,5,0.6250,1,1.12374,0.14354,14.63,-6.0394
213,23,fast,40,300,0,6,0.7500,1,1.12298,0.14229,14.61,-6.0037
214,23,fast,40,350,0,7,0.8750,1,1.12706,0.14769,14.75,-6.0328
215,23,fast,40,400,0,8,1.0000,1,1.12830,0.14816,14.81,-6.0825
216,24,fast,40,0,0,0,0.0000,1,1.12394,0.14646,14.58,-6.0123
217,24,fast,40,50,0,1,0.1250,1,1.13173,0.15335,14.94,-6.0015
218,24,fast,40,100,0,2,0.2500,1,1.12697,0.14696,14.78,-6.0214
219,24,fast,40,150,0,3,0.3750,1,1.12534,0.14488,14.71,-6.0689
220,24,fast,40,200,0,4,0.5000,1,1.12582,0.14614,14.71,-6.0128
221,24,fast,40,250,0,5,0.6250,1,1.12714,0.14711,14.77,-6.0439
222,24,fast,40,300,0,6,0.7500,1,1.12675,0.14673,14.76,-6.0706
223,24,fast,40,350,0,7,0.8750,1,1.13028,0.15076,14.88,-6.0472
224,24,fast,40,400,0,8,1.0000,1,1.12730,0.14782,14.77,-5.9782
225,25,fast,40,0,0,0,0.0000,1,1.10353,0.11251,14.04,-6.6019
226,25,fast,40,50,0,1,0.1250,1,1.12895,0.14976,14.84,-5.9684
227,25,fast,40,100,0,2,0.2500,1,1.12680,0.14665,14.77,-6.0230
228,25,fast,40,150,0,3,0.3750,1,1.12612,0.14650,14.72,-6.1072
229,25,fast,40,200,0,4,0.5000,1,1.12606,0.14627,14.73,-6.0546
230,25,fast,40,250,0,5,0.6250,1,1.12724,0.14729,14.77,-6.0849
231,25,fast,40,300,0,6,0.7500,1,1.13014,0.15046,14.88,-6.0131
232,25,fast,40,350,0,7,0.8750,1,1.12593,0.14526,14.74,-6.0939
233,25,fast,40,400,0,8,1.0000,1,1.12608,0.14605,14.73,-6.0965
234,26,fast,40,0,0,0,0.0000,1,1.11981,0.14198,14.42,-6.0329
235,26,fast,40,50,0,1,0.1250,1,1.12557,0.14541,14.70,-6.0058
236,26,fast,40,100,0,2,0.2500,1,1.12716,0.14732,14.77,-5.9201
237,26,fast,40,150,0,3,0.3750,1,1.12681,0.14691,14.74,-6.0804
238,26,fast,40,200,0,4,0.5000,1,1.12920,0.14958,14.84,-6.0551
239,26,fast,40,250,0,5,0.6250,1,1.13208,0.15258,14.95,-6.1298
240,26,fast,40,300,0,6,0.7500,1,1.12836,0.14875,14.81,-6.0281
241,26,fast,40,350,0,7,0.8750,1,1.12700,0.14659,14.77,-6.0957
242,26,fast,40,400,0,8,1.0000,1,1.12424,0.14366,14.66,-6.1361
243,27,fast,40,0,0,0,0.0000,1,1.12613,0.14807,14.68,-6.1622
244,27,fast,40,50,0,1,0.1250,1,1.12484,0.14633,14.63,-5.9779
245,27,fast,40,100,0,2,0.2500,1,1.12710,0.14876,14.72,-5.9761
246,27,fast,40,150,0,3,0.3750,1,1.12850,0.15000,14.78,-5.9998
247,27,fast,40,200,0,4,0.5000,1,1.12624,0.14767,14.68,-6.0353
248,27,fast,40,250,0,5,0.6250,1,1.12617,0.14807,14.68,-5.9999
249,27,fast,40,300,0,6,0.7500,1,1.12764,0.14991,14.72,-6.0150
250,27,fast,40,350,0,7,0.8750,1,1.12654,0.14783,14.70,-6.0715
251,27,fast,40,400,0,8,1.0000,1,1.12562,0.14650,14.68,-6.0576
252,28,fast,40,0,0,0,0.0000,1,1.11483,0.13344,14.30,-6.2027
253,28,fast,40,50,0,1,0.1250,1,1.12916,0.15038,14.83,-5.9923
254,28,fast,40,100,0,2,0.2500,1,1.13225,0.15332,14.95,-5.9398
255,28,fast,40,150,0,3,0.3750,1,1.12889,0.14934,14.84,-6.1155
256,28,fast,40,200,0,4,0.5000,1,1.12303,0.14177,14.65,-6.0077
257,28,fast,40,250,0,5,0.6250,1,1.13018,0.15119,14.88,-6.0614
258,28,fast,40,300,0,6,0.7500,1,1.12831,0.14877,14.81,-5.9361
259,28,fast,40,350,0,7,0.8750,1,1.12369,0.14332,14.65,-5.9264
260,28,fast,40,400,0,8,1.0000,1,1.12884,0.14809,14.85,-6.0758
261,29,fast,40,0,0,0,0.0000,1,1.12801,0.15093,14.70,-5.9251
262,29,fast,40,50,0,1,0.1250,1,1.13875,0.16487,15.06,-6.1809
263,29,fast,40,100,0,2,0.2500,1,1.13918,0.16612,15.07,-6.1426
264,29,fast,40,150,0,3,0.3750,1,1.14089,0.16618,15.16,-6.1490
265,29,fast,40,200,0,4,0.5000,1,1.13917,0.16540,15.06,-6.0787
266,29,fast,40,250,0,5,0.6250,1,1.14113,0.16699,15.16,-6.1649
267,29,fast,40,300,0,6,0.7500,1,1.13947,0.16593,15.08,-6.1489
268,29,fast,40,350,0,7,0.8750,1,1.13851,0.16445,15.06,-6.2300
269,29,fast,40,400,0,8,1.0000,1,1.14179,0.16729,15.19,-6.1456
270,30,fast,40,0,0,0,0.0000,1,1.11646,0.13269,14.42,-6.7162
271,30,fast,40,50,0,1,0.1250,1,1.12942,0.14999,14.84,-6.0204
272,30,fast,40,100,0,2,0.2500,1,1.12843,0.14860,14.82,-5.9878
273,30,fast,40,150,0,3,0.3750,1,1.13063,0.15117,14.90,-6.0279
274,30,fast,40,200,0,4,0.5000,1,1.13203,0.15333,14.94,-5.9201
275,30,fast,40,250,0,5,0.6250,1,1.12516,0.14449,14.70,-6.0649
276,30,fast,40,300,0,6,0.7500,1,1.12920,0.15005,14.84,-5.9499
277,30,fast,40,350,0,7,0.8750,1,1.12680,0.14660,14.77,-6.0218
278,30,fast,40,400,0,8,1.0000,1,1.12836,0.14896,14.80,-5.9871
279,31,fast,40,0,0,0,0.0000,1,1.12948,0.15345,14.73,-6.0493
280,31,fast,40,50,0,1,0.1250,1,1.13017,0.15521,14.78,-5.6222
281,31,fast,40,100,0,2,0.2500,1,1.12593,0.14589,14.74,-5.9217
282,31,fast,40,150,0,3,0.3750,1,1.12334,0.14328,14.62,-6.0272
283,31,fast,40,200,0,4,0.5000,1,1.12901,0.14963,14.84,-5.9890
284,31,fast,40,250,0,5,0.6250,1,1.12508,0.14454,14.70,-6.0717
285,31,fast,40,300,0,6,0.7500,1,1.12608,0.14629,14.72,-6.0738
286,31,fast,40,350,0,7,0.8750,1,1.12334,0.14245,14.63,-6.0294
287,31,fast,40,400,0,8,1.0000,1,1.12593,0.14608,14.72,-6.0164
288,32,fast,40,0,0,0,0.0000,1,1.12647,0.14949,14.66,-5.9604
289,32,fast,40,50,0,1,0.1250,1,1.13536,0.15903,14.96,-6.3455
290,32,fast,40,100,0,2,0.2500,1,1.13498,0.15820,14.97,-6.2875
291,32,fast,40,150,0,3,0.3750,1,1.13394,0.15775,14.92,-6.2392
292,32,fast,40,200,0,4,0.5000,1,1.13463,0.15830,14.94,-6.3238
293,32,fast,40,250,0,5,0.6250,1,1.13483,0.15798,14.96,-6.2352
294,32,fast,40,300,0,6,0.7500,1,1.13427,0.15710,14.95,-6.1955
295,32,fast,40,350,0,7,0.8750,1,1.13473,0.15813,14.95,-6.3059
296,32,fast,40,400,0,8,1.0000,1,1.13565,0.15929,14.98,-6.2808
297,33,fast,40,0,0,0,0.0000,1,1.12624,0.14865,14.66,-6.0591
298,33,fast,40,50,0,1,0.1250,1,1.13911,0.16529,15.10,-5.9703
299,33,fast,40,100,0,2,0.2500,1,1.14182,0.16684,15.22,-6.1685
300,33,fast,40,150,0,3,0.3750,1,1.13763,0.16188,15.07,-6.2316
301,33,fast,40,200,0,4,0.5000,1,1.13939,0.16348,15.15,-6.1360
302,33,fast,40,250,0,5,0.6250,1,1.13352,0.15771,14.91,-6.2133
303,33,fast,40,300,0,6,0.7500,1,1.13599,0.15997,15.01,-6.2907
304,33,fast,40,350,0,7,0.8750,1,1.13423,0.15768,14.96,-6.1784
305,33,fast,40,400,0,8,1.0000,1,1.12940,0.15326,14.75,-6.2168
306,34,fast,40,0,0,0,0.0000,1,1.12853,0.14848,14.83,-6.7353
307,34,fast,40,50,0,1,0.1250,1,1.12954,0.15059,14.85,-6.0819
308,34,fast,40,100,0,2,0.2500,1,1.12493,0.14452,14.70,-5.9989
309,34,fast,40,150,0,3,0.3750,1,1.12393,0.14366,14.67,-5.9932
310,34,fast,40,200,0,4,0.5000,1,1.12720,0.14673,14.78,-6.1091
311,34,fast,40,250,0,5,0.6250,1,1.12227,0.14194,14.58,-6.1248
312,34,fast,40,300,0,6,0.7500,1,1.12608,0.14607,14.73,-6.0678
313,34,fast,40,350,0,7,0.8750,1,1.12357,0.14329,14.63,-6.0209
314,34,fast,40,400,0,8,1.0000,1,1.12584,0.14585,14.71,-6.1984
315,35,fast,40,0,0,0,0.0000,1,1.12106,0.14341,14.45,-6.0075
316,35,fast,40,50,0,1,0.1250,1,1.12610,0.14595,14.73,-5.7858
317,35,fast,40,100,0,2,0.2500,1,1.13498,0.15846,14.98,-6.1322
318,35,fast,40,150,0,3,0.3750,1,1.14111,0.16661,15.17,-6.0677
319,35,fast,40,200,0,4,0.5000,1,1.14058,0.16626,15.16,-6.1909
320,35,fast,40,250,0,5,0.6250,1,1.13221,0.15582,14.87,-6.1270
321,35,fast,40,300,0,6,0.7500,1,1.13104,0.15532,14.80,-6.1873
322,35,fast,40,350,0,7,0.8750,1,1.13540,0.15878,15.01,-6.2211
323,35,fast,40,400,0,8,1.0000,1,1.13916,0.16427,15.10,-6.1540
324,36,fast,40,0,0,0,0.0000,1,1.10232,0.10879,14.02,-6.6337
325,36,fast,40,50,0,1,0.1250,1,1.12874,0.14920,14.82,-6.0713
326,36,fast,40,100,0,2,0.2500,1,1.13077,0.15178,14.90,-6.0142
327,36,fast,40,150,0,3,0.3750,1,1.12795,0.14867,14.78,-5.8865
328,36,fast,40,200,0,4,0.5000,1,1.12920,0.14923,14.84,-6.0167
