sample_idx,glass_id,cooling_type,cooling_chunks,fatigue_cycles,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,mean_coord,energy_per_atom
50,16,fast,40,400,0,2,1.0000,1,1.12363,0.14263,14.65,-6.0767
51,17,fast,40,0,0,0,0.0000,1,1.12524,0.14790,14.62,-6.0769
52,17,fast,40,200,0,1,0.5000,1,1.14054,0.16640,15.10,-6.7637
53,17,fast,40,400,0,2,1.0000,1,1.14375,0.16892,15.24,-6.6851
54,18,fast,40,0,0,0,0.0000,1,1.12036,0.14367,14.41,-5.8944
55,18,fast,40,200,0,1,0.5000,1,1.13665,0.16192,14.96,-6.1761
56,18,fast,40,400,0,2,1.0000,1,1.13900,0.16370,15.06,-6.2247
57,19,fast,40,0,0,0,0.0000,1,1.13099,0.15481,14.77,-6.9695
58,19,fast,40,200,0,1,0.5000,1,1.13886,0.16208,15.12,-6.3880
59,19,fast,40,400,0,2,1.0000,1,1.13486,0.15838,14.97,-6.2783
60,20,fast,40,0,0,0,0.0000,1,1.12550,0.14328,14.73,-6.8292
61,20,fast,40,200,0,1,0.5000,1,1.12809,0.14792,14.80,-6.1991
62,20,fast,40,400,0,2,1.0000,1,1.12697,0.14667,14.77,-6.1015
63,21,fast,40,0,0,0,0.0000,1,1.11873,0.14229,14.35,-5.9274
64,21,fast,40,200,0,1,0.5000,1,1.12968,0.15027,14.84,-6.1148
65,21,fast,40,400,0,2,1.0000,1,1.12572,0.14534,14.72,-6.0703
66,22,fast,40,0,0,0,0.0000,1,1.12386,0.14494,14.59,-6.0977
67,22,fast,40,200,0,1,0.5000,1,1.12728,0.14819,14.76,-6.0513
68,22,fast,40,400,0,2,1.0000,1,1.12488,0.14544,14.66,-6.1193
69,23,fast,40,0,0,0,0.0000,1,1.12515,0.14676,14.62,-6.0781
70,23,fast,40,200,0,1,0.5000,1,1.13354,0.15590,14.95,-6.0646
71,23,fast,40,400,0,2,1.0000,1,1.13337,0.15617,14.93,-6.0163
72,24,fast,40,0,0,0,0.0000,1,1.12080,0.14123,14.50,-6.2906
73,24,fast,40,200,0,1,0.5000,1,1.12556,0.14589,14.70,-6.0724
74,24,fast,40,400,0,2,1.0000,1,1.12756,0.14697,14.80,-6.0791
75,25,fast,40,0,0,0,0.0000,1,1.12886,0.15162,14.76,-6.2980
76,25,fast,40,200,0,1,0.5000,1,1.13630,0.16008,15.03,-6.1821
77,25,fast,40,400,0,2,1.0000,1,1.13666,0.16070,15.04,-6.1869
78,26,fast,40,0,0,0,0.0000,1,1.12187,0.14426,14.50,-6.0332
79,26,fast,40,200,0,1,0.5000,1,1.12945,0.15033,14.84,-5.9106
80,26,fast,40,400,0,2,1.0000,1,1.13438,0.15674,14.98,-6.0491
81,27,fast,40,0,0,0,0.0000,1,1.12360,0.14465,14.57,-6.0089
82,27,fast,40,200,0,1,0.5000,1,1.12341,0.14481,14.60,-5.4811
83,27,fast,40,400,0,2,1.0000,1,1.12537,0.14759,14.65,-5.5365
84,28,fast,40,0,0,0,0.0000,1,1.12613,0.14734,14.66,-5.9810
85,28,fast,40,200,0,1,0.5000,1,1.13672,0.16078,15.03,-6.1244
86,28,fast,40,400,0,2,1.0000,1,1.13389,0.15871,14.91,-6.0013
87,29,fast,40,0,0,0,0.0000,1,1.12013,0.14105,14.46,-6.0905
88,29,fast,40,200,0,1,0.5000,1,1.12753,0.14792,14.77,-6.0173
89,29,fast,40,400,0,2,1.0000,1,1.12898,0.14936,14.83,-6.0367
90,30,fast,40,0,0,0,0.0000,1,1.12450,0.14700,14.59,-5.9833
91,30,fast,40,200,0,1,0.5000,1,1.13471,0.15615,15.02,-5.9064
92,30,fast,40,400,0,2,1.0000,1,1.13384,0.15517,14.99,-5.9975
93,31,fast,40,0,0,0,0.0000,1,1.12085,0.14278,14.46,-5.9651
94,31,fast,40,200,0,1,0.5000,1,1.13618,0.15939,15.02,-6.2307
95,31,fast,40,400,0,2,1.0000,1,1.13581,0.15923,14.99,-6.3586
96,32,fast,40,0,0,0,0.0000,1,1.12317,0.14653,14.52,-6.0600
97,32,fast,40,200,0,1,0.5000,1,1.12440,0.14580,14.62,-5.5238
98,32,fast,40,400,0,2,1.0000,1,1.12268,0.14485,14.55,-5.4123
99,33,fast,40,0,0,0,0.0000,1,1.12353,0.14552,14.55,-6.0411
100,33,fast,40,200,0,1,0.5000,1,1.12841,0.15192,14.73,-6.0253
101,33,fast,40,400,0,2,1.0000,1,1.13283,0.15776,14.88,-6.0518
102,34,fast,40,0,0,0,0.0000,1,1.11867,0.14051,14.40,-6.0889
103,34,fast,40,200,0,1,0.5000,1,1.13226,0.15527,14.88,-6.0032
104,34,fast,40,400,0,2,1.0000,1,1.12586,0.14746,14.66,-6.1836
105,35,fast,40,0,0,0,0.0000,1,1.10971,0.12415,14.19,-6.6127
106,35,fast,40,200,0,1,0.5000,1,1.12870,0.14854,14.84,-6.0547
107,35,fast,40,400,0,2,1.0000,1,1.12664,0.14669,14.75,-6.0505
108,36,fast,40,0,0,0,0.0000,1,1.12637,0.15037,14.62,-5.9594
109,36,fast,40,200,0,1,0.5000,1,1.12344,0.14571,14.57,-5.4516
110,36,fast,40,400,0,2,1.0000,1,1.12461,0.14724,14.60,-5.4997
111,37,fast,40,0,0,0,0.0000,1,1.12211,0.14474,14.50,-6.0402
112,37,fast,40,200,0,1,0.5000,1,1.12861,0.14830,14.84,-6.1173
113,37,fast,40,400,0,2,1.0000,1,1.12530,0.14453,14.71,-6.0477
114,38,fast,40,0,0,0,0.0000,1,1.12494,0.14722,14.61,-6.0011
115,38,fast,40,200,0,1,0.5000,1,1.12379,0.14304,14.65,-6.1439
116,38,fast,40,400,0,2,1.0000,1,1.12292,0.14220,14.62,-6.1023
117,39,fast,40,0,0,0,0.0000,1,1.11934,0.14230,14.38,-5.9097
118,39,fast,40,200,0,1,0.5000,1,1.12332,0.14482,14.58,-5.6715
119,39,fast,40,400,0,2,1.0000,1,1.13257,0.15729,14.86,-6.0773
120,40,fast,40,0,0,0,0.0000,1,1.11859,0.14091,14.36,-5.9929
121,40,fast,40,200,0,1,0.5000,1,1.13621,0.16035,14.99,-6.2463
122,40,fast,40,400,0,2,1.0000,1,1.13679,0.15971,15.05,-6.3983
123,41,fast,40,0,0,0,0.0000,1,1.12275,0.14441,14.54,-6.0434
124,41,fast,40,200,0,1,0.5000,1,1.12247,0.14082,14.61,-6.2396
125,41,fast,40,400,0,2,1.0000,1,1.12089,0.13945,14.55,-6.1131
126,42,fast,40,0,0,0,0.0000,1,1.12499,0.13990,14.78,-6.4880
127,42,fast,40,200,0,1,0.5000,1,1.12935,0.14992,14.84,-5.7818
128,42,fast,40,400,0,2,1.0000,1,1.12870,0.14984,14.79,-5.8476
129,43,fast,40,0,0,0,0.0000,1,1.12814,0.15081,14.73,-6.0931
130,43,fast,40,200,0,1,0.5000,1,1.13787,0.16089,15.09,-6.0184
131,43,fast,40,400,0,2,1.0000,1,1.13881,0.16217,15.12,-5.9652
132,44,fast,40,0,0,0,0.0000,1,1.15567,0.17901,15.80,-6.6034
133,44,fast,40,200,0,1,0.5000,1,1.14236,0.16857,15.24,-5.9354
134,44,fast,40,400,0,2,1.0000,1,1.14348,0.17089,15.24,-5.9281
135,45,fast,40,0,0,0,0.0000,1,1.11997,0.14336,14.40,-5.9771
136,45,fast,40,200,0,1,0.5000,1,1.13993,0.16782,15.04,-5.9608
137,45,fast,40,400,0,2,1.0000,1,1.13705,0.16587,14.93,-5.8384
138,46,fast,40,0,0,0,0.0000,1,1.12308,0.14581,14.53,-5.9763
139,46,fast,40,200,0,1,0.5000,1,1.13011,0.15127,14.86,-6.0494
140,46,fast,40,400,0,2,1.0000,1,1.13020,0.15125,14.87,-6.0759
141,47,fast,40,0,0,0,0.0000,1,1.12876,0.15276,14.68,-6.9782
142,47,fast,40,200,0,1,0.5000,1,1.13353,0.15789,14.88,-6.2578
143,47,fast,40,400,0,2,1.0000,1,1.13404,0.15744,14.92,-6.4290
144,48,fast,40,0,0,0,0.0000,1,1.12204,0.14492,14.49,-6.0444
145,48,fast,40,200,0,1,0.5000,1,1.13743,0.16052,15.06,-6.3647
146,48,fast,40,400,0,2,1.0000,1,1.13263,0.15630,14.88,-6.3146
147,49,fast,40,0,0,0,0.0000,1,1.10505,0.11450,14.08,-6.6524
148,49,fast,40,200,0,1,0.5000,1,1.13172,0.15280,14.94,-6.0161
149,49,fast,40,400,0,2,1.0000,1,1.12587,0.14635,14.71,-6.0579
150,50,fast,40,0,0,0,0.0000,1,1.12241,0.14513,14.51,-6.0248
151,50,fast,40,200,0,1,0.5000,1,1.14309,0.16884,15.20,-6.8500
152,50,fast,40,400,0,2,1.0000,1,1.14264,0.16764,15.20,-6.7581
153,51,fast,40,0,0,0,0.0000,1,1.11878,0.13936,14.40,-6.0266
154,51,fast,40,200,0,1,0.5000,1,1.12096,0.13556,14.64,-5.7382
155,51,fast,40,400,0,2,1.0000,1,1.11946,0.13388,14.58,-5.7426
156,52,fast,40,0,0,0,0.0000,1,1.12277,0.14508,14.52,-6.0180
157,52,fast,40,200,0,1,0.5000,1,1.12579,0.14501,14.73,-6.1416
158,52,fast,40,400,0,2,1.0000,1,1.12792,0.14867,14.78,-5.9763
159,53,fast,40,0,0,0,0.0000,1,1.12350,0.14660,14.54,-5.9661
160,53,fast,40,200,0,1,0.5000,1,1.13400,0.15803,14.95,-5.9258
161,53,fast,40,400,0,2,1.0000,1,1.13320,0.15807,14.88,-5.9958
162,54,fast,40,0,0,0,0.0000,1,1.12171,0.14300,14.50,-6.0215
163,54,fast,40,200,0,1,0.5000,1,1.12287,0.13867,14.70,-6.1020
164,54,fast,40,400,0,2,1.0000,1,1.12535,0.14234,14.77,-6.1747
165,55,fast,40,0,0,0,0.0000,1,1.12441,0.14704,14.59,-5.9490
166,55,fast,40,200,0,1,0.5000,1,1.14021,0.16522,15.14,-6.2360
167,55,fast,40,400,0,2,1.0000,1,1.14185,0.16724,15.19,-6.1780
168,56,fast,40,0,0,0,0.0000,1,1.12404,0.14642,14.59,-6.1326
169,56,fast,40,200,0,1,0.5000,1,1.13109,0.15168,14.92,-6.1308
170,56,fast,40,400,0,2,1.0000,1,1.13111,0.15191,14.91,-6.0064
171,57,fast,40,0,0,0,0.0000,1,1.12824,0.15248,14.69,-6.7409
172,57,fast,40,200,0,1,0.5000,1,1.13561,0.15970,14.97,-6.3700
173,57,fast,40,400,0,2,1.0000,1,1.13759,0.16079,15.07,-6.2884
174,58,fast,40,0,0,0,0.0000,1,1.12554,0.14865,14.62,-5.9848
175,58,fast,40,200,0,1,0.5000,1,1.13257,0.15716,14.87,-5.9368
176,58,fast,40,400,0,2,1.0000,1,1.13496,0.15989,14.95,-6.0387
177,59,fast,40,0,0,0,0.0000,1,1.12337,0.14517,14.56,-5.9805
178,59,fast,40,200,0,1,0.5000,1,1.13642,0.16072,15.00,-6.1349
179,59,fast,40,400,0,2,1.0000,1,1.13768,0.16096,15.07,-6.2444
180,60,fast,40,0,0,0,0.0000,1,1.13270,0.15693,14.83,-7.0180
181,60,fast,40,200,0,1,0.5000,1,1.13255,0.15615,14.87,-6.2884
182,60,fast,40,400,0,2,1.0000,1,1.13473,0.15873,14.95,-6.2023
183,61,fast,40,0,0,0,0.0000,1,1.12812,0.15053,14.73,-6.2044
184,61,fast,40,200,0,1,0.5000,1,1.12828,0.15035,14.76,-5.8043
185,61,fast,40,400,0,2,1.0000,1,1.13116,0.15450,14.83,-5.9905
186,62,fast,40,0,0,0,0.0000,1,1.12152,0.14339,14.48,-5.9976
187,62,fast,40,200,0,1,0.5000,1,1.14010,0.16362,15.16,-6.1531
188,62,fast,40,400,0,2,1.0000,1,1.13794,0.16232,15.05,-6.1320
189,63,fast,40,0,0,0,0.0000,1,1.12582,0.14924,14.62,-5.9903
190,63,fast,40,200,0,1,0.5000,1,1.12396,0.14323,14.66,-6.0838
191,63,fast,40,400,0,2,1.0000,1,1.12401,0.14343,14.66,-6.1347
192,64,fast,40,0,0,0,0.0000,1,1.12026,0.14103,14.47,-6.0927
193,64,fast,40,200,0,1,0.5000,1,1.12978,0.15191,14.83,-5.9717
194,64,fast,40,400,0,2,1.0000,1,1.14061,0.16473,15.16,-6.2004
195,65,fast,40,0,0,0,0.0000,1,1.13211,0.15309,14.96,-6.7267
196,65,fast,40,200,0,1,0.5000,1,1.12674,0.14598,14.77,-6.2490
197,65,fast,40,400,0,2,1.0000,1,1.13080,0.15100,14.91,-6.0485
198,66,fast,40,0,0,0,0.0000,1,1.12488,0.14747,14.60,-6.0617
199,66,fast,40,200,0,1,0.5000,1,1.13314,0.15745,14.90,-5.9641
200,66,fast,40,400,0,2,1.0000,1,1.12767,0.15139,14.70,-6.0953
201,67,fast,40,0,0,0,0.0000,1,1.12560,0.14961,14.60,-5.9071
202,67,fast,40,200,0,1,0.5000,1,1.12946,0.14924,14.87,-6.1044
203,67,fast,40,400,0,2,1.0000,1,1.13197,0.15229,14.96,-6.0925
204,68,fast,40,0,0,0,0.0000,1,1.12373,0.14563,14.57,-5.9554
205,68,fast,40,200,0,1,0.5000,1,1.13217,0.15615,14.88,-5.9656
206,68,fast,40,400,0,2,1.0000,1,1.13513,0.15986,14.98,-5.9435
207,69,fast,40,0,0,0,0.0000,1,1.12732,0.14870,14.70,-6.0130
208,69,fast,40,200,0,1,0.5000,1,1.13255,0.15421,14.96,-5.9925
209,69,fast,40,400,0,2,1.0000,1,1.12814,0.14849,14.80,-6.0877
210,70,fast,40,0,0,0,0.0000,1,1.12091,0.14344,14.46,-6.0638
211,70,fast,40,200,0,1,0.5000,1,1.12653,0.14722,14.73,-5.9931
212,70,fast,40,400,0,2,1.0000,1,1.12755,0.14740,14.79,-6.1319
213,71,fast,40,0,0,0,0.0000,1,1.12575,0.14873,14.63,-6.0482
214,71,fast,40,200,0,1,0.5000,1,1.12733,0.15155,14.70,-5.9700
215,71,fast,40,400,0,2,1.0000,1,1.13175,0.15689,14.84,-5.9434
216,72,fast,40,0,0,0,0.0000,1,1.12547,0.14282,14.73,-6.2525
217,72,fast,40,200,0,1,0.5000,1,1.13607,0.15985,15.00,-6.3364
218,72,fast,40,400,0,2,1.0000,1,1.13458,0.15866,14.93,-6.3697
219,73,fast,40,0,0,0,0.0000,1,1.12376,0.14546,14.58,-6.0591
220,73,fast,40,200,0,1,0.5000,1,1.13599,0.15809,15.06,-5.9273
221,73,fast,40,400,0,2,1.0000,1,1.13112,0.15308,14.88,-5.9221
222,74,fast,40,0,0,0,0.0000,1,1.11727,0.13883,14.33,-6.0050
223,74,fast,40,200,0,1,0.5000,1,1.12550,0.14511,14.71,-6.1312
224,74,fast,40,400,0,2,1.0000,1,1.12747,0.14700,14.78,-6.1320
225,75,fast,40,0,0,0,0.0000,1,1.12256,0.14662,14.48,-5.9775
226,75,fast,40,200,0,1,0.5000,1,1.14910,0.17500,15.46,-6.1879
227,75,fast,40,400,0,2,1.0000,1,1.14991,0.17534,15.52,-6.1946
228,76,fast,40,0,0,0,0.0000,1,1.12478,0.14729,14.60,-6.0136
229,76,fast,40,200,0,1,0.5000,1,1.13418,0.15756,14.96,-5.8751
230,76,fast,40,400,0,2,1.0000,1,1.13324,0.15693,14.89,-6.3505
231,77,fast,40,0,0,0,0.0000,1,1.12191,0.14358,14.51,-6.0315
232,77,fast,40,200,0,1,0.5000,1,1.12491,0.14661,14.65,-5.9437
233,77,fast,40,400,0,2,1.0000,1,1.12873,0.15050,14.80,-6.0489
234,78,fast,40,0,0,0,0.0000,1,1.12267,0.14430,14.53,-5.9461
235,78,fast,40,200,0,1,0.5000,1,1.12984,0.15279,14.80,-5.8751
236,78,fast,40,400,0,2,1.0000,1,1.13226,0.15593,14.88,-5.8973
237,79,fast,40,0,0,0,0.0000,1,1.12127,0.14091,14.53,-6.1822
238,79,fast,40,200,0,1,0.5000,1,1.11774,0.13890,14.38,-5.5110
239,79,fast,40,400,0,2,1.0000,1,1.11588,0.13604,14.34,-5.6445
240,80,fast,40,0,0,0,0.0000,1,1.12169,0.14410,14.49,-6.0078
241,80,fast,40,200,0,1,0.5000,1,1.14602,0.17192,15.30,-6.2425
242,80,fast,40,400,0,2,1.0000,1,1.14591,0.17113,15.33,-6.1982
243,81,fast,40,0,0,0,0.0000,1,1.12447,0.14641,14.59,-6.0428
244,81,fast,40,200,0,1,0.5000,1,1.12347,0.14090,14.68,-6.1184
245,81,fast,40,400,0,2,1.0000,1,1.12400,0.14134,14.70,-6.1160
246,82,fast,40,0,0,0,0.0000,1,1.12324,0.14600,14.54,-6.0038
247,82,fast,40,200,0,1,0.5000,1,1.12411,0.14394,14.66,-5.9524
248,82,fast,40,400,0,2,1.0000,1,1.13959,0.16356,15.12,-6.1804
249,83,fast,40,0,0,0,0.0000,1,1.11531,0.13234,14.34,-6.5428
250,83,fast,40,200,0,1,0.5000,1,1.12041,0.14084,14.48,-5.8764
251,83,fast,40,400,0,2,1.0000,1,1.12361,0.14545,14.58,-5.7920
252,84,fast,40,0,0,0,0.0000,1,1.12890,0.14918,14.84,-6.7212
253,84,fast,40,200,0,1,0.5000,1,1.11885,0.13642,14.52,-5.9709
254,84,fast,40,400,0,2,1.0000,1,1.12808,0.14852,14.80,-6.0719
255,85,fast,40,0,0,0,0.0000,1,1.12789,0.15215,14.68,-5.9313
256,85,fast,40,200,0,1,0.5000,1,1.12635,0.14712,14.73,-5.9558
257,85,fast,40,400,0,2,1.0000,1,1.13578,0.15992,14.98,-6.1297
258,86,fast,40,0,0,0,0.0000,1,1.12513,0.14724,14.62,-6.0869
259,86,fast,40,200,0,1,0.5000,1,1.14571,0.17091,15.35,-6.2415
260,86,fast,40,400,0,2,1.0000,1,1.13866,0.16398,15.09,-6.1272
261,87,fast,40,0,0,0,0.0000,1,1.12004,0.14070,14.45,-6.0277
262,87,fast,40,200,0,1,0.5000,1,1.13229,0.15636,14.86,-6.1471
263,87,fast,40,400,0,2,1.0000,1,1.13890,0.16418,15.09,-6.2047
264,88,fast,40,0,0,0,0.0000,1,1.12435,0.14687,14.58,-6.0426
265,88,fast,40,200,0,1,0.5000,1,1.13734,0.16077,15.09,-5.9476
266,88,fast,40,400,0,2,1.0000,1,1.13209,0.15481,14.90,-5.8900
267,89,fast,40,0,0,0,0.0000,1,1.12345,0.14597,14.54,-5.9325
268,89,fast,40,200,0,1,0.5000,1,1.12447,0.14393,14.67,-6.1135
269,89,fast,40,400,0,2,1.0000,1,1.12598,0.14545,14.73,-6.1087
270,90,fast,40,0,0,0,0.0000,1,1.12491,0.14714,14.59,-6.0081
271,90,fast,40,200,0,1,0.5000,1,1.13237,0.15554,14.88,-6.3745
272,90,fast,40,400,0,2,1.0000,1,1.13331,0.15664,14.90,-6.2896
273,91,fast,40,0,0,0,0.0000,1,1.12262,0.14506,14.52,-6.0390
274,91,fast,40,200,0,1,0.5000,1,1.12710,0.14767,14.75,-6.0493
275,91,fast,40,400,0,2,1.0000,1,1.12864,0.14862,14.82,-6.1473
276,92,fast,40,0,0,0,0.0000,1,1.12378,0.14537,14.58,-5.9788
277,92,fast,40,200,0,1,0.5000,1,1.13741,0.16135,15.05,-6.0520
278,92,fast,40,400,0,2,1.0000,1,1.13068,0.15412,14.81,-6.2232
279,93,fast,40,0,0,0,0.0000,1,1.12807,0.14956,14.73,-6.0262
280,93,fast,40,200,0,1,0.5000,1,1.12659,0.15062,14.65,-5.4365
281,93,fast,40,400,0,2,1.0000,1,1.12261,0.14379,14.57,-5.5584
282,94,fast,40,0,0,0,0.0000,1,1.12489,0.14825,14.58,-5.9396
283,94,fast,40,200,0,1,0.5000,1,1.12498,0.14462,14.69,-6.0955
284,94,fast,40,400,0,2,1.0000,1,1.12752,0.14792,14.78,-6.0880
285,95,fast,40,0,0,0,0.0000,1,1.12332,0.14665,14.52,-5.9382
286,95,fast,40,200,0,1,0.5000,1,1.12663,0.14715,14.74,-5.9927
287,95,fast,40,400,0,2,1.0000,1,1.13097,0.15273,14.88,-6.0441
288,96,fast,40,0,0,0,0.0000,1,1.12055,0.14207,14.45,-6.0420
289,96,fast,40,200,0,1,0.5000,1,1.13087,0.15585,14.81,-5.9000
290,96,fast,40,400,0,2,1.0000,1,1.13233,0.15752,14.84,-5.8052
291,97,fast,40,0,0,0,0.0000,1,1.12749,0.15023,14.70,-5.9778
292,97,fast,40,200,0,1,0.5000,1,1.13700,0.16340,14.99,-6.0918
293,97,fast,40,400,0,2,1.0000,1,1.13822,0.16412,15.05,-6.0993
294,98,fast,40,0,0,0,0.0000,1,1.13504,0.15584,15.08,-6.7467
295,98,fast,40,200,0,1,0.5000,1,1.12742,0.14696,14.79,-6.2448
296,98,fast,40,400,0,2,1.0000,1,1.12981,0.15015,14.87,-6.0619
297,99,fast,40,0,0,0,0.0000,1,1.12350,0.14496,14.57,-6.0804
298,99,fast,40,200,0,1,0.5000,1,1.12701,0.14725,14.75,-5.8979
299,99,fast,40,400,0,2,1.0000,1,1.12457,0.14184,14.73,-6.0635
300,0,slow,4000,0,1,0,0.0000,1,1.12397,0.14155,14.68,-6.8237
301,0,slow,4000,200,1,1,0.5000,1,1.13456,0.15521,15.04,-6.1765
302,0,slow,4000,400,1,2,1.0000,1,1.12941,0.14986,14.85,-6.0314
303,1,slow,4000,0,1,0,0.0000,1,1.12548,0.14382,14.72,-6.8042
304,1,slow,4000,200,1,1,0.5000,1,1.12185,0.14025,14.59,-6.2135
305,1,slow,4000,400,1,2,1.0000,1,1.12739,0.14705,14.78,-6.1981
306,2,slow,4000,0,1,0,0.0000,1,1.13308,0.15234,15.01,-6.7826
307,2,slow,4000,200,1,1,0.5000,1,1.13261,0.15368,14.97,-6.0137
308,2,slow,4000,400,1,2,1.0000,1,1.13011,0.15109,14.86,-6.1740
309,3,slow,4000,0,1,0,0.0000,1,1.12472,0.14289,14.70,-6.8231
310,3,slow,4000,200,1,1,0.5000,1,1.12979,0.14965,14.88,-6.1189
311,3,slow,4000,400,1,2,1.0000,1,1.12412,0.14412,14.65,-6.1032
312,4,slow,4000,0,1,0,0.0000,1,1.13589,0.15996,14.95,-7.0178
313,4,slow,4000,200,1,1,0.5000,1,1.13375,0.15738,14.91,-6.2670
314,4,slow,4000,400,1,2,1.0000,1,1.13309,0.15717,14.87,-6.3181
315,5,slow,4000,0,1,0,0.0000,1,1.12568,0.14379,14.73,-6.8356
316,5,slow,4000,200,1,1,0.5000,1,1.12700,0.14671,14.77,-6.1371
317,5,slow,4000,400,1,2,1.0000,1,1.12858,0.14856,14.81,-6.1607
318,6,slow,4000,0,1,0,0.0000,1,1.12674,0.14477,14.78,-6.8130
319,6,slow,4000,200,1,1,0.5000,1,1.12672,0.14633,14.77,-6.1202
320,6,slow,4000,400,1,2,1.0000,1,1.12515,0.14508,14.69,-6.1016
321,7,slow,4000,0,1,0,0.0000,1,1.12702,0.14553,14.78,-6.8090
322,7,slow,4000,200,1,1,0.5000,1,1.12705,0.14691,14.77,-6.1340
323,7,slow,4000,400,1,2,1.0000,1,1.12838,0.14857,14.81,-6.1583
324,8,slow,4000,0,1,0,0.0000,1,1.12736,0.14579,14.80,-6.8246
325,8,slow,4000,200,1,1,0.5000,1,1.12367,0.14326,14.63,-6.0754
326,8,slow,4000,400,1,2,1.0000,1,1.12645,0.14625,14.74,-6.1193
327,9,slow,4000,0,1,0,0.0000,1,1.12768,0.14643,14.80,-6.8208
