sample_idx,glass_id,cooling_type,cooling_chunks,fatigue_cycles,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,mean_coord,energy_per_atom
48,16,fast,40,0,0,0,0.0000,1,1.12660,0.14975,14.65,-6.0047
49,16,fast,40,200,0,1,0.5000,1,1.13271,0.15508,14.92,-6.2066
50,16,fast,40,400,0,2,1.0000,1,1.13118,0.15370,14.85,-6.2380
51,17,fast,40,0,0,0,0.0000,1,1.12047,0.14307,14.43,-5.9874
52,17,fast,40,200,0,1,0.5000,1,1.13605,0.16010,14.99,-6.4203
53,17,fast,40,400,0,2,1.0000,1,1.13752,0.16162,15.05,-6.3529
54,18,fast,40,0,0,0,0.0000,1,1.12408,0.14704,14.56,-6.0336
55,18,fast,40,200,0,1,0.5000,1,1.13292,0.15564,14.91,-6.5481
56,18,fast,40,400,0,2,1.0000,1,1.13148,0.15417,14.85,-6.5358
57,19,fast,40,0,0,0,0.0000,1,1.12747,0.15040,14.69,-6.0068
58,19,fast,40,200,0,1,0.5000,1,1.13508,0.15927,14.96,-6.4598
59,19,fast,40,400,0,2,1.0000,1,1.13523,0.15943,14.96,-6.4523
60,20,fast,40,0,0,0,0.0000,1,1.12569,0.14846,14.63,-6.0008
61,20,fast,40,200,0,1,0.5000,1,1.13681,0.15923,15.06,-6.4649
62,20,fast,40,400,0,2,1.0000,1,1.13776,0.16002,15.11,-6.4289
63,21,fast,40,0,0,0,0.0000,1,1.12251,0.14492,14.51,-5.9516
64,21,fast,40,200,0,1,0.5000,1,1.13195,0.15514,14.87,-5.5519
65,21,fast,40,400,0,2,1.0000,1,1.13661,0.16075,15.03,-6.3760
66,22,fast,40,0,0,0,0.0000,1,1.12507,0.14801,14.59,-6.0054
67,22,fast,40,200,0,1,0.5000,1,1.12060,0.13871,14.56,-6.2916
68,22,fast,40,400,0,2,1.0000,1,1.11816,0.13553,14.47,-6.2940
69,23,fast,40,0,0,0,0.0000,1,1.12319,0.14572,14.54,-5.9717
70,23,fast,40,200,0,1,0.5000,1,1.13604,0.15892,15.03,-6.2693
71,23,fast,40,400,0,2,1.0000,1,1.13448,0.15791,14.96,-6.2737
72,24,fast,40,0,0,0,0.0000,1,1.12396,0.14694,14.56,-6.0412
73,24,fast,40,200,0,1,0.5000,1,1.12796,0.14796,14.79,-6.1546
74,24,fast,40,400,0,2,1.0000,1,1.12602,0.14550,14.73,-6.1500
75,25,fast,40,0,0,0,0.0000,1,1.12166,0.14419,14.48,-5.9869
76,25,fast,40,200,0,1,0.5000,1,1.13820,0.16189,15.13,-6.1302
77,25,fast,40,400,0,2,1.0000,1,1.13750,0.16078,15.10,-6.2079
78,26,fast,40,0,0,0,0.0000,1,1.12723,0.14991,14.69,-6.0008
79,26,fast,40,200,0,1,0.5000,1,1.12382,0.14724,14.56,-5.3903
80,26,fast,40,400,0,2,1.0000,1,1.13801,0.16076,15.11,-6.4217
81,27,fast,40,0,0,0,0.0000,1,1.12319,0.14618,14.54,-5.9356
82,27,fast,40,200,0,1,0.5000,1,1.12332,0.14751,14.54,-5.3876
83,27,fast,40,400,0,2,1.0000,1,1.12742,0.14976,14.71,-5.5149
84,28,fast,40,0,0,0,0.0000,1,1.12132,0.14403,14.46,-5.9366
85,28,fast,40,200,0,1,0.5000,1,1.13422,0.15658,14.99,-6.2953
86,28,fast,40,400,0,2,1.0000,1,1.13457,0.15698,15.00,-6.2656
87,29,fast,40,0,0,0,0.0000,1,1.12456,0.14779,14.58,-6.0102
88,29,fast,40,200,0,1,0.5000,1,1.12709,0.14682,14.76,-6.3257
89,29,fast,40,400,0,2,1.0000,1,1.12709,0.14662,14.76,-6.3040
90,30,fast,40,0,0,0,0.0000,1,1.12570,0.14898,14.63,-6.0080
91,30,fast,40,200,0,1,0.5000,1,1.13210,0.15378,14.92,-6.1457
92,30,fast,40,400,0,2,1.0000,1,1.13195,0.15427,14.89,-6.1276
93,31,fast,40,0,0,0,0.0000,1,1.12363,0.14568,14.55,-5.9572
94,31,fast,40,200,0,1,0.5000,1,1.14099,0.16641,15.16,-6.2170
95,31,fast,40,400,0,2,1.0000,1,1.14104,0.16636,15.16,-6.2681
96,32,fast,40,0,0,0,0.0000,1,1.12458,0.14770,14.58,-5.9358
97,32,fast,40,200,0,1,0.5000,1,1.12645,0.15067,14.64,-5.4747
98,32,fast,40,400,0,2,1.0000,1,1.13817,0.16232,15.09,-6.1078
99,33,fast,40,0,0,0,0.0000,1,1.12220,0.14516,14.49,-5.9503
100,33,fast,40,200,0,1,0.5000,1,1.12494,0.14843,14.60,-5.3947
101,33,fast,40,400,0,2,1.0000,1,1.11923,0.13792,14.48,-6.1967
102,34,fast,40,0,0,0,0.0000,1,1.12368,0.14604,14.56,-5.9717
103,34,fast,40,200,0,1,0.5000,1,1.13488,0.15868,14.96,-6.3500
104,34,fast,40,400,0,2,1.0000,1,1.13434,0.15730,14.96,-6.2945
105,35,fast,40,0,0,0,0.0000,1,1.12616,0.14871,14.65,-6.0166
106,35,fast,40,200,0,1,0.5000,1,1.13436,0.15841,14.95,-6.3215
107,35,fast,40,400,0,2,1.0000,1,1.13323,0.15719,14.89,-6.4032
108,36,fast,40,0,0,0,0.0000,1,1.12334,0.14669,14.52,-5.9629
109,36,fast,40,200,0,1,0.5000,1,1.12368,0.14755,14.54,-5.3510
110,36,fast,40,400,0,2,1.0000,1,1.12362,0.14660,14.57,-5.4082
111,37,fast,40,0,0,0,0.0000,1,1.12647,0.14925,14.65,-6.0276
112,37,fast,40,200,0,1,0.5000,1,1.14039,0.16451,15.16,-6.3667
113,37,fast,40,400,0,2,1.0000,1,1.13795,0.16234,15.07,-6.3105
114,38,fast,40,0,0,0,0.0000,1,1.12271,0.14540,14.51,-5.9576
115,38,fast,40,200,0,1,0.5000,1,1.13529,0.15756,15.02,-6.2293
116,38,fast,40,400,0,2,1.0000,1,1.13269,0.15523,14.91,-6.2024
117,39,fast,40,0,0,0,0.0000,1,1.12308,0.14567,14.54,-5.9511
118,39,fast,40,200,0,1,0.5000,1,1.12630,0.14943,14.66,-5.6135
119,39,fast,40,400,0,2,1.0000,1,1.12890,0.15244,14.75,-5.5867
120,40,fast,40,0,0,0,0.0000,1,1.12510,0.14832,14.59,-5.9474
121,40,fast,40,200,0,1,0.5000,1,1.13896,0.16453,15.09,-5.9958
122,40,fast,40,400,0,2,1.0000,1,1.14047,0.16548,15.16,-6.0525
123,41,fast,40,0,0,0,0.0000,1,1.12264,0.14531,14.52,-6.0008
124,41,fast,40,200,0,1,0.5000,1,1.11936,0.14262,14.39,-5.3803
125,41,fast,40,400,0,2,1.0000,1,1.13731,0.16279,15.04,-6.4510
126,42,fast,40,0,0,0,0.0000,1,1.12341,0.14645,14.53,-5.9944
127,42,fast,40,200,0,1,0.5000,1,1.12477,0.14389,14.68,-6.3129
128,42,fast,40,400,0,2,1.0000,1,1.12502,0.14443,14.69,-6.3060
129,43,fast,40,0,0,0,0.0000,1,1.12380,0.14647,14.55,-5.9282
130,43,fast,40,200,0,1,0.5000,1,1.13600,0.15941,15.01,-6.4119
131,43,fast,40,400,0,2,1.0000,1,1.13569,0.15845,15.02,-6.3602
132,44,fast,40,0,0,0,0.0000,1,1.12693,0.15018,14.66,-5.9836
133,44,fast,40,200,0,1,0.5000,1,1.14008,0.16337,15.17,-6.1330
134,44,fast,40,400,0,2,1.0000,1,1.13781,0.16099,15.09,-6.1585
135,45,fast,40,0,0,0,0.0000,1,1.12442,0.14802,14.57,-5.9758
136,45,fast,40,200,0,1,0.5000,1,1.13235,0.15522,14.89,-6.2861
137,45,fast,40,400,0,2,1.0000,1,1.13166,0.15411,14.87,-6.2268
138,46,fast,40,0,0,0,0.0000,1,1.12414,0.14689,14.56,-6.0054
139,46,fast,40,200,0,1,0.5000,1,1.13241,0.15418,14.93,-6.2175
140,46,fast,40,400,0,2,1.0000,1,1.12994,0.15148,14.84,-6.2527
141,47,fast,40,0,0,0,0.0000,1,1.12108,0.14349,14.45,-5.9787
142,47,fast,40,200,0,1,0.5000,1,1.12691,0.14807,14.73,-6.0448
143,47,fast,40,400,0,2,1.0000,1,1.12165,0.14028,14.59,-6.2479
144,48,fast,40,0,0,0,0.0000,1,1.12410,0.14735,14.55,-5.9552
145,48,fast,40,200,0,1,0.5000,1,1.13412,0.15757,14.94,-6.1689
146,48,fast,40,400,0,2,1.0000,1,1.13418,0.15779,14.93,-6.1844
147,49,fast,40,0,0,0,0.0000,1,1.12459,0.14719,14.58,-6.0021
148,49,fast,40,200,0,1,0.5000,1,1.14301,0.16921,15.21,-6.6304
149,49,fast,40,400,0,2,1.0000,1,1.14447,0.17021,15.27,-6.6792
150,50,fast,40,0,0,0,0.0000,1,1.12335,0.14648,14.53,-5.9518
151,50,fast,40,200,0,1,0.5000,1,1.13384,0.15822,14.90,-6.2502
152,50,fast,40,400,0,2,1.0000,1,1.13471,0.15937,14.92,-6.3123
153,51,fast,40,0,0,0,0.0000,1,1.12275,0.14526,14.52,-5.9811
154,51,fast,40,200,0,1,0.5000,1,1.13597,0.16111,15.00,-6.3083
155,51,fast,40,400,0,2,1.0000,1,1.13688,0.16122,15.04,-6.3016
156,52,fast,40,0,0,0,0.0000,1,1.12521,0.14865,14.59,-5.9411
157,52,fast,40,200,0,1,0.5000,1,1.12677,0.15044,14.67,-5.4922
158,52,fast,40,400,0,2,1.0000,1,1.13727,0.16212,15.02,-6.0906
159,53,fast,40,0,0,0,0.0000,1,1.12293,0.14635,14.51,-5.9809
160,53,fast,40,200,0,1,0.5000,1,1.12545,0.14917,14.62,-5.3806
161,53,fast,40,400,0,2,1.0000,1,1.12732,0.14701,14.77,-6.3585
162,54,fast,40,0,0,0,0.0000,1,1.12539,0.14824,14.61,-5.9656
163,54,fast,40,200,0,1,0.5000,1,1.14137,0.16684,15.19,-6.3415
164,54,fast,40,400,0,2,1.0000,1,1.14381,0.16756,15.30,-6.4742
165,55,fast,40,0,0,0,0.0000,1,1.12126,0.14337,14.48,-6.0122
166,55,fast,40,200,0,1,0.5000,1,1.13934,0.16345,15.12,-6.1238
167,55,fast,40,400,0,2,1.0000,1,1.14076,0.16548,15.16,-6.1086
168,56,fast,40,0,0,0,0.0000,1,1.12376,0.14683,14.55,-5.9760
169,56,fast,40,200,0,1,0.5000,1,1.13627,0.16052,15.01,-6.3349
170,56,fast,40,400,0,2,1.0000,1,1.13656,0.16001,15.04,-6.3305
171,57,fast,40,0,0,0,0.0000,1,1.12665,0.14988,14.65,-5.9749
172,57,fast,40,200,0,1,0.5000,1,1.12707,0.15062,14.68,-5.5519
173,57,fast,40,400,0,2,1.0000,1,1.13634,0.16047,15.00,-6.2217
174,58,fast,40,0,0,0,0.0000,1,1.12246,0.14574,14.50,-5.9700
175,58,fast,40,200,0,1,0.5000,1,1.14475,0.17020,15.30,-6.2401
176,58,fast,40,400,0,2,1.0000,1,1.14253,0.16830,15.20,-6.3163
177,59,fast,40,0,0,0,0.0000,1,1.12535,0.14876,14.61,-5.9864
178,59,fast,40,200,0,1,0.5000,1,1.13550,0.15984,14.98,-6.1842
179,59,fast,40,400,0,2,1.0000,1,1.13602,0.16062,15.00,-6.3447
180,60,fast,40,0,0,0,0.0000,1,1.12458,0.14809,14.57,-5.9607
181,60,fast,40,200,0,1,0.5000,1,1.14443,0.17028,15.32,-6.0403
182,60,fast,40,400,0,2,1.0000,1,1.14429,0.16958,15.30,-6.0933
183,61,fast,40,0,0,0,0.0000,1,1.12241,0.14561,14.49,-5.9803
184,61,fast,40,200,0,1,0.5000,1,1.13751,0.16224,15.05,-6.2552
185,61,fast,40,400,0,2,1.0000,1,1.14233,0.16627,15.23,-6.3609
186,62,fast,40,0,0,0,0.0000,1,1.12546,0.14848,14.61,-5.9828
187,62,fast,40,200,0,1,0.5000,1,1.13681,0.16003,15.05,-5.9962
188,62,fast,40,400,0,2,1.0000,1,1.13474,0.15833,14.96,-5.9566
189,63,fast,40,0,0,0,0.0000,1,1.12018,0.14320,14.41,-5.9718
190,63,fast,40,200,0,1,0.5000,1,1.13761,0.16145,15.05,-6.4311
191,63,fast,40,400,0,2,1.0000,1,1.13777,0.16197,15.05,-6.3930
192,64,fast,40,0,0,0,0.0000,1,1.12281,0.14634,14.51,-5.9264
193,64,fast,40,200,0,1,0.5000,1,1.13124,0.15460,14.84,-5.9970
194,64,fast,40,400,0,2,1.0000,1,1.14077,0.16586,15.21,-6.3448
195,65,fast,40,0,0,0,0.0000,1,1.11987,0.14216,14.42,-5.9865
196,65,fast,40,200,0,1,0.5000,1,1.13087,0.15370,14.83,-6.3885
197,65,fast,40,400,0,2,1.0000,1,1.13166,0.15484,14.85,-6.3555
198,66,fast,40,0,0,0,0.0000,1,1.12196,0.14368,14.50,-5.9932
199,66,fast,40,200,0,1,0.5000,1,1.13474,0.15787,15.00,-6.1095
200,66,fast,40,400,0,2,1.0000,1,1.13582,0.15868,15.04,-6.1766
201,67,fast,40,0,0,0,0.0000,1,1.12718,0.14981,14.69,-6.0031
202,67,fast,40,200,0,1,0.5000,1,1.13316,0.15684,14.89,-6.5040
203,67,fast,40,400,0,2,1.0000,1,1.13888,0.16251,15.11,-6.4613
204,68,fast,40,0,0,0,0.0000,1,1.12358,0.14709,14.53,-5.9890
205,68,fast,40,200,0,1,0.5000,1,1.12624,0.14970,14.64,-5.4683
206,68,fast,40,400,0,2,1.0000,1,1.12622,0.14938,14.66,-5.4841
207,69,fast,40,0,0,0,0.0000,1,1.12623,0.14927,14.64,-5.9799
208,69,fast,40,200,0,1,0.5000,1,1.12400,0.14758,14.57,-5.4071
209,69,fast,40,400,0,2,1.0000,1,1.12230,0.14540,14.50,-5.4052
210,70,fast,40,0,0,0,0.0000,1,1.12466,0.14806,14.57,-5.9691
211,70,fast,40,200,0,1,0.5000,1,1.13659,0.16226,15.00,-6.0484
212,70,fast,40,400,0,2,1.0000,1,1.13558,0.16016,14.97,-6.1510
213,71,fast,40,0,0,0,0.0000,1,1.12408,0.14723,14.55,-5.9892
214,71,fast,40,200,0,1,0.5000,1,1.13691,0.16016,15.05,-6.3278
215,71,fast,40,400,0,2,1.0000,1,1.13768,0.16086,15.09,-6.3288
216,72,fast,40,0,0,0,0.0000,1,1.12221,0.14481,14.50,-6.0613
217,72,fast,40,200,0,1,0.5000,1,1.13542,0.15826,15.01,-6.1324
218,72,fast,40,400,0,2,1.0000,1,1.13474,0.15697,15.00,-6.1595
219,73,fast,40,0,0,0,0.0000,1,1.12298,0.14521,14.54,-5.9860
220,73,fast,40,200,0,1,0.5000,1,1.13629,0.16058,15.02,-6.1279
221,73,fast,40,400,0,2,1.0000,1,1.13695,0.16058,15.04,-6.3556
222,74,fast,40,0,0,0,0.0000,1,1.12156,0.14473,14.46,-6.0094
223,74,fast,40,200,0,1,0.5000,1,1.11905,0.13784,14.48,-6.3690
224,74,fast,40,400,0,2,1.0000,1,1.12160,0.14136,14.56,-6.3625
225,75,fast,40,0,0,0,0.0000,1,1.12498,0.14805,14.60,-6.0119
226,75,fast,40,200,0,1,0.5000,1,1.14633,0.17356,15.37,-6.5399
227,75,fast,40,400,0,2,1.0000,1,1.14584,0.17246,15.34,-6.5338
228,76,fast,40,0,0,0,0.0000,1,1.12313,0.14612,14.53,-5.9544
229,76,fast,40,200,0,1,0.5000,1,1.13434,0.15817,14.96,-6.2822
230,76,fast,40,400,0,2,1.0000,1,1.13696,0.16062,15.05,-6.3406
231,77,fast,40,0,0,0,0.0000,1,1.12587,0.14813,14.64,-5.9830
232,77,fast,40,200,0,1,0.5000,1,1.12270,0.14585,14.53,-5.4841
233,77,fast,40,400,0,2,1.0000,1,1.12960,0.15161,14.82,-6.3727
234,78,fast,40,0,0,0,0.0000,1,1.12502,0.14819,14.59,-5.9363
235,78,fast,40,200,0,1,0.5000,1,1.13393,0.15795,14.92,-6.2522
236,78,fast,40,400,0,2,1.0000,1,1.13661,0.16084,15.01,-6.2408
237,79,fast,40,0,0,0,0.0000,1,1.12591,0.14814,14.65,-6.0849
238,79,fast,40,200,0,1,0.5000,1,1.13846,0.16418,15.07,-6.1940
239,79,fast,40,400,0,2,1.0000,1,1.13830,0.16320,15.08,-6.2351
240,80,fast,40,0,0,0,0.0000,1,1.12376,0.14695,14.54,-6.0060
241,80,fast,40,200,0,1,0.5000,1,1.13364,0.15699,14.93,-6.3933
242,80,fast,40,400,0,2,1.0000,1,1.13552,0.15884,15.00,-6.4457
243,81,fast,40,0,0,0,0.0000,1,1.12249,0.14495,14.52,-5.9940
244,81,fast,40,200,0,1,0.5000,1,1.13804,0.16308,15.07,-6.4774
245,81,fast,40,400,0,2,1.0000,1,1.13703,0.16261,15.04,-6.4468
246,82,fast,40,0,0,0,0.0000,1,1.12451,0.14709,14.59,-5.9894
247,82,fast,40,200,0,1,0.5000,1,1.12477,0.14762,14.61,-5.3881
248,82,fast,40,400,0,2,1.0000,1,1.12505,0.14764,14.62,-5.4007
249,83,fast,40,0,0,0,0.0000,1,1.12600,0.14935,14.62,-5.9316
250,83,fast,40,200,0,1,0.5000,1,1.13592,0.15892,15.01,-6.3666
251,83,fast,40,400,0,2,1.0000,1,1.13929,0.16210,15.14,-6.3856
252,84,fast,40,0,0,0,0.0000,1,1.12509,0.14923,14.58,-5.9202
253,84,fast,40,200,0,1,0.5000,1,1.13751,0.16073,15.07,-6.3285
254,84,fast,40,400,0,2,1.0000,1,1.13501,0.15826,14.98,-6.3149
255,85,fast,40,0,0,0,0.0000,1,1.12402,0.14653,14.57,-5.9545
256,85,fast,40,200,0,1,0.5000,1,1.12866,0.14889,14.82,-6.0688
257,85,fast,40,400,0,2,1.0000,1,1.12937,0.14997,14.84,-6.1959
258,86,fast,40,0,0,0,0.0000,1,1.12436,0.14683,14.58,-6.0437
259,86,fast,40,200,0,1,0.5000,1,1.13408,0.15712,14.96,-6.2808
260,86,fast,40,400,0,2,1.0000,1,1.13524,0.15825,14.99,-6.2490
261,87,fast,40,0,0,0,0.0000,1,1.12436,0.14760,14.57,-5.9109
262,87,fast,40,200,0,1,0.5000,1,1.14072,0.16538,15.16,-6.4274
263,87,fast,40,400,0,2,1.0000,1,1.14067,0.16560,15.16,-6.4313
264,88,fast,40,0,0,0,0.0000,1,1.12444,0.14727,14.58,-6.0152
265,88,fast,40,200,0,1,0.5000,1,1.13259,0.15562,14.89,-6.2966
266,88,fast,40,400,0,2,1.0000,1,1.13881,0.16288,15.12,-6.3131
267,89,fast,40,0,0,0,0.0000,1,1.12374,0.14661,14.55,-6.0101
268,89,fast,40,200,0,1,0.5000,1,1.13404,0.15539,14.99,-6.1758
269,89,fast,40,400,0,2,1.0000,1,1.13284,0.15504,14.93,-6.2258
270,90,fast,40,0,0,0,0.0000,1,1.12403,0.14571,14.59,-6.0490
271,90,fast,40,200,0,1,0.5000,1,1.13736,0.16092,15.05,-6.5487
272,90,fast,40,400,0,2,1.0000,1,1.13369,0.15786,14.90,-6.5179
273,91,fast,40,0,0,0,0.0000,1,1.12168,0.14429,14.48,-5.9862
274,91,fast,40,200,0,1,0.5000,1,1.14173,0.16490,15.24,-6.3079
275,91,fast,40,400,0,2,1.0000,1,1.13989,0.16284,15.17,-6.3468
276,92,fast,40,0,0,0,0.0000,1,1.12426,0.14770,14.57,-5.9535
277,92,fast,40,200,0,1,0.5000,1,1.14394,0.17034,15.23,-6.5667
278,92,fast,40,400,0,2,1.0000,1,1.14382,0.17013,15.22,-6.5671
279,93,fast,40,0,0,0,0.0000,1,1.12580,0.14866,14.63,-5.9775
280,93,fast,40,200,0,1,0.5000,1,1.13613,0.15858,15.04,-6.4672
281,93,fast,40,400,0,2,1.0000,1,1.13925,0.16193,15.15,-6.4275
282,94,fast,40,0,0,0,0.0000,1,1.12341,0.14647,14.53,-6.0386
283,94,fast,40,200,0,1,0.5000,1,1.14229,0.16653,15.25,-6.1999
284,94,fast,40,400,0,2,1.0000,1,1.14324,0.16733,15.29,-6.2772
285,95,fast,40,0,0,0,0.0000,1,1.12117,0.14379,14.46,-6.0246
286,95,fast,40,200,0,1,0.5000,1,1.12596,0.14935,14.64,-5.4646
287,95,fast,40,400,0,2,1.0000,1,1.12667,0.14996,14.67,-5.5233
288,96,fast,40,0,0,0,0.0000,1,1.12210,0.14473,14.49,-5.9918
289,96,fast,40,200,0,1,0.5000,1,1.13336,0.15580,14.95,-6.2107
290,96,fast,40,400,0,2,1.0000,1,1.13376,0.15728,14.93,-6.3903
291,97,fast,40,0,0,0,0.0000,1,1.12129,0.14369,14.46,-6.0050
292,97,fast,40,200,0,1,0.5000,1,1.14000,0.16635,15.13,-6.2531
293,97,fast,40,400,0,2,1.0000,1,1.14108,0.16798,15.16,-6.2609
294,98,fast,40,0,0,0,0.0000,1,1.12271,0.14505,14.52,-6.0075
295,98,fast,40,200,0,1,0.5000,1,1.13485,0.15938,14.95,-6.2020
296,98,fast,40,400,0,2,1.0000,1,1.13705,0.16129,15.04,-6.0878
297,99,fast,40,0,0,0,0.0000,1,1.12414,0.14635,14.58,-5.9767
298,99,fast,40,200,0,1,0.5000,1,1.14259,0.16747,15.23,-6.3035
299,99,fast,40,400,0,2,1.0000,1,1.14138,0.16614,15.18,-6.4091
300,0,slow,4000,0,1,0,0.0000,1,1.14289,0.16650,15.23,-7.0552
301,0,slow,4000,200,1,1,0.5000,1,1.13881,0.16312,15.08,-6.4407
302,0,slow,4000,400,1,2,1.0000,1,1.13648,0.16065,15.00,-6.3917
303,1,slow,4000,0,1,0,0.0000,1,1.13637,0.15924,15.02,-6.8869
304,1,slow,4000,200,1,1,0.5000,1,1.13534,0.15828,15.00,-6.3201
305,1,slow,4000,400,1,2,1.0000,1,1.13744,0.16034,15.08,-6.2954
306,2,slow,4000,0,1,0,0.0000,1,1.12831,0.14801,14.80,-6.8179
307,2,slow,4000,200,1,1,0.5000,1,1.12997,0.15075,14.86,-6.1433
308,2,slow,4000,400,1,2,1.0000,1,1.12789,0.14889,14.77,-6.1572
309,3,slow,4000,0,1,0,0.0000,1,1.12878,0.14922,14.80,-6.8089
310,3,slow,4000,200,1,1,0.5000,1,1.13073,0.15156,14.89,-6.1688
311,3,slow,4000,400,1,2,1.0000,1,1.13294,0.15392,14.97,-6.1479
312,4,slow,4000,0,1,0,0.0000,1,1.13162,0.15305,14.89,-6.8423
313,4,slow,4000,200,1,1,0.5000,1,1.13306,0.15507,14.95,-6.2053
314,4,slow,4000,400,1,2,1.0000,1,1.13127,0.15321,14.88,-6.1718
315,5,slow,4000,0,1,0,0.0000,1,1.12347,0.14617,14.52,-7.1024
316,5,slow,4000,200,1,1,0.5000,1,1.13146,0.15458,14.84,-6.4722
317,5,slow,4000,400,1,2,1.0000,1,1.12985,0.15317,14.79,-6.5289
318,6,slow,4000,0,1,0,0.0000,1,1.13207,0.15095,14.98,-6.7768
319,6,slow,4000,200,1,1,0.5000,1,1.13092,0.15148,14.91,-6.1262
320,6,slow,4000,400,1,2,1.0000,1,1.13041,0.15158,14.88,-6.1124
321,7,slow,4000,0,1,0,0.0000,1,1.15173,0.17607,15.57,-6.9309
322,7,slow,4000,200,1,1,0.5000,1,1.14494,0.17045,15.30,-6.3102
323,7,slow,4000,400,1,2,1.0000,1,1.14480,0.17013,15.30,-6.3563
324,8,slow,4000,0,1,0,0.0000,1,1.13816,0.16375,15.02,-6.8740
325,8,slow,4000,200,1,1,0.5000,1,1.13687,0.16196,15.00,-6.2624
326,8,slow,4000,400,1,2,1.0000,1,1.13746,0.16249,15.02,-6.3115
327,9,slow,4000,0,1,0,0.0000,1,1.14431,0.16310,15.45,-6.8739
